#Starting log sesion 11:52:08:147
%Timestamp;streamData
1435053132295.43;;42.14453;477.0508;
1435053132312.13;;42.14453;477.0508;
1435053132328.72;;42.14453;477.0508;
1435053132345.02;;42.14453;477.0508;
1435053132362.02;;41.44922;478.4414;
1435053132394.97;;31.01172;493.0547;
1435053132411.66;;26.83594;501.4023;
1435053132428.24;;23.70703;506.6211;
1435053132446.95;;21.61719;512.8828;
1435053132463.46;;20.57422;517.0586;
1435053132480.19;;19.87891;519.8398;
1435053132496.88;;19.87891;520.5352;
1435053132513.55;;19.87891;523.668;
1435053132530.16;;18.83594;524.7109;
1435053132546.79;;18.83594;527.8438;
1435053132562.82;;17.79297;530.9727;
1435053132610.55;;17.79297;535.7578;
1435053132627.17;;16.74609;537.8438;
1435053132643.68;;16.74609;538.5391;
1435053132662.75;;16.74609;539.2344;
1435053132679.37;;16.74609;539.9336;
1435053132696.05;;16.74609;541.9336;
1435053132718.15;;15.70313;545.0625;
1435053132735.7;;15.70313;545.0625;
1435053132751.64;;15.00781;548.543;
1435053132768.58;;15.00781;550.6289;
1435053132784.72;;13.96484;553.7617;
1435053132830.89;;13.96484;557.543;
1435053132847.46;;13.96484;557.543;
1435053132863.98;;13.96484;557.543;
1435053132880.68;;13.96484;557.543;
1435053132897.29;;13.96484;557.543;
1435053132914;;13.96484;557.543;
1435053132930.61;;13.96484;557.543;
1435053132947.25;;13.96484;557.543;
1435053132963.77;;13.96484;558.543;
1435053132980.52;;13.96484;558.543;
1435053133002.47;;13.96484;558.543;
1435053133046.97;;13.96484;558.543;
1435053133063.43;;13.96484;558.543;
1435053133080.15;;13.96484;558.543;
1435053133096.81;;13.96484;558.543;
1435053133113.43;;13.96484;558.543;
1435053133130.91;;13.96484;558.543;
1435053133147.56;;13.96484;558.543;
1435053133164.1;;13.96484;558.543;
1435053133180.86;;13.96484;559.543;
1435053133197.51;;13.96484;559.543;
1435053133213.87;;13.96484;559.543;
1435053133262.67;;13.96484;560.543;
1435053133279.3;;13.96484;560.543;
1435053133295.91;;13.96484;560.543;
1435053133312.61;;13.96484;560.543;
1435053133330.85;;13.96484;560.543;
1435053133347.5;;13.96484;560.543;
1435053133364.03;;13.96484;560.543;
1435053133380.81;;13.96484;560.543;
1435053133397.57;;13.96484;560.543;
1435053133413.76;;13.96484;560.543;
1435053133462.79;;13.96484;560.543;
1435053133479.5;;13.96484;560.543;
1435053133496.12;;13.96484;560.543;
1435053133515.03;;13.96484;561.2383;
1435053133531.73;;13.96484;561.2383;
1435053133548.36;;13.96484;561.2383;
1435053133564.89;;13.96484;561.2383;
1435053133581.64;;13.96484;561.2383;
1435053133598.93;;13.96484;562.2383;
1435053133615.62;;13.96484;562.2383;
1435053133662.71;;13.96484;563.2383;
1435053133679.32;;13.96484;563.2383;
1435053133699;;13.96484;563.2383;
1435053133715.68;;13.96484;563.2383;
1435053133732.3;;13.96484;563.2383;
1435053133748.93;;13.96484;563.2383;
1435053133765.48;;13.96484;563.2383;
1435053133782.23;;13.96484;563.2383;
1435053133798.87;;13.96484;563.2383;
1435053133814.96;;13.96484;563.2383;
1435053133862.84;;12.96484;563.2383;
1435053133879.42;;11.96484;563.2383;
1435053133898.87;;11.96484;563.2383;
1435053133915.58;;10.96484;563.2383;
1435053133932.18;;10.96484;563.2383;
1435053133948.83;;9.964844;563.2383;
1435053133965.39;;9.964844;563.2383;
1435053133982.11;;8.964844;563.2383;
1435053133998.81;;8.964844;563.2383;
1435053134015.59;;8.964844;564.2383;
1435053134032.11;;8.269531;564.2383;
1435053134083;;8.269531;564.2383;
1435053134099.59;;8.269531;564.2383;
1435053134116.23;;8.269531;564.2383;
1435053134132.88;;8.269531;564.2383;
1435053134149.52;;8.269531;564.2383;
1435053134166.08;;8.269531;564.2383;
1435053134182.63;;8.269531;564.2383;
1435053134199.3;;8.269531;564.2383;
1435053134215.9;;8.269531;564.2383;
1435053134232.57;;8.269531;564.2383;
1435053134249.18;;8.269531;564.2383;
1435053134298.75;;8.269531;564.2383;
1435053134315.38;;8.269531;564.2383;
1435053134332.09;;8.269531;564.2383;
1435053134348.57;;8.269531;564.2383;
1435053134365.12;;8.269531;564.2383;
1435053134382.9;;8.269531;564.2383;
1435053134399.68;;8.269531;564.2383;
1435053134416.2;;8.269531;564.2383;
1435053134432.84;;8.269531;564.2383;
1435053134449.56;;8.269531;564.2383;
1435053134482.82;;8.269531;564.2383;
1435053134499.46;;8.269531;564.2383;
1435053134516.06;;8.269531;564.2383;
1435053134532.73;;8.269531;564.2383;
1435053134549.38;;7.269531;564.2383;
1435053134566.94;;7.269531;564.2383;
1435053134583.52;;6.269531;564.2383;
1435053134600.29;;6.269531;563.2383;
1435053134616.9;;6.269531;563.2383;
1435053134633.55;;5.269531;563.2383;
1435053134650.04;;5.269531;563.2383;
1435053134667.08;;5.269531;563.2383;
1435053134720.57;;5.269531;563.2383;
1435053134737.94;;5.269531;563.2383;
1435053134754.12;;5.269531;563.2383;
1435053134770.67;;5.269531;563.2383;
1435053134787.4;;5.269531;563.2383;
1435053134803.92;;5.269531;563.2383;
1435053134820.71;;5.269531;563.2383;
1435053134837.24;;5.269531;563.2383;
1435053134853.8;;5.269531;563.2383;
1435053134869.75;;5.269531;563.2383;
1435053134898.65;;4.269531;563.2383;
1435053134915.32;;4.269531;563.2383;
1435053134931.93;;4.269531;563.2383;
1435053134951;;4.269531;563.2383;
1435053134967.67;;4.269531;563.2383;
1435053134984.2;;4.269531;563.2383;
1435053135000.98;;4.269531;562.2383;
1435053135017.62;;5.269531;562.2383;
1435053135034.26;;5.269531;562.2383;
1435053135050.94;;5.269531;562.2383;
1435053135067.58;;5.269531;562.2383;
1435053135084.29;;5.269531;562.2383;
1435053135135.24;;5.269531;562.2383;
1435053135151.82;;5.269531;562.2383;
1435053135168.39;;5.269531;562.2383;
1435053135185.02;;5.269531;562.2383;
1435053135201.76;;5.269531;562.2383;
1435053135218.41;;5.269531;562.2383;
1435053135234.99;;5.269531;562.2383;
1435053135251.71;;5.269531;562.2383;
1435053135268.31;;5.269531;562.2383;
1435053135284.84;;5.269531;562.2383;
1435053135319.06;;5.269531;558.2383;
1435053135335.69;;5.269531;558.2383;
1435053135352.25;;5.269531;546.7578;
1435053135368.91;;5.269531;540.4961;
1435053135385.25;;5.269531;534.2344;
1435053135402.23;;5.269531;529.0156;
1435053135419.12;;5.269531;526.9297;
1435053135435.9;;5.269531;523.7969;
1435053135452.39;;5.269531;519.6211;
1435053135469.07;;5.269531;514.4023;
1435053135485.58;;5.269531;510.2305;
1435053135502.41;;5.269531;506.0547;
1435053135551;;6.3125;493.5313;
1435053135567.54;;6.3125;488.6602;
1435053135584.06;;6.3125;483.4414;
1435053135600.83;;7.355469;480.3086;
1435053135619.09;;7.355469;475.0898;
1435053135635.84;;7.355469;469.875;
1435053135652.41;;8.398438;464.6563;
1435053135669.05;;8.398438;460.4805;
1435053135685.38;;8.398438;455.6094;
1435053135703.11;;8.398438;450.3906;
1435053135750.93;;8.398438;430.5625;
1435053135767.45;;8.398438;425.3438;
1435053135783.97;;8.398438;420.125;
1435053135800.7;;8.398438;413.8633;
1435053135819.08;;8.398438;408.6445;
1435053135835.67;;8.398438;403.4258;
1435053135852.24;;8.398438;398.207;
1435053135868.98;;8.398438;391.9453;
1435053135885.5;;8.398438;388.8125;
1435053135903.02;;8.398438;383.5938;
1435053135919.7;;7.703125;378.7227;
1435053135966.89;;7.703125;369.332;
1435053135987.15;;6.660156;357.8516;
1435053136003.73;;6.660156;351.5898;
1435053136020.41;;6.660156;351.5898;
1435053136037.08;;6.660156;343.9336;
1435053136053.77;;6.660156;338.7148;
1435053136070.43;;6.660156;331.4102;
1435053136163.8;;6.660156;321.1055;
1435053136202.98;;6.660156;321.1055;
1435053136219.58;;6.660156;321.1055;
1435053136236.18;;6.660156;321.1055;
1435053136252.9;;6.660156;321.1055;
1435053136269.5;;6.660156;321.1055;
1435053136286.87;;6.660156;321.1055;
1435053136303.43;;6.660156;321.1055;
1435053136320.12;;6.660156;320.1055;
1435053136336.74;;6.660156;316.9727;
1435053136353.37;;5.617188;310.7109;
1435053136370.05;;2.484375;302.3594;
1435053136418.91;;-5.863281;267.5703;
1435053136435.51;;-7.953125;260.2656;
1435053136452.2;;-8.996094;252.9609;
1435053136468.76;;-8.996094;252.9609;
1435053136487.18;;-10.03906;244.6094;
1435053136503.75;;-10.03906;242.5234;
1435053136520.48;;-10.03906;241.8281;
1435053136537.22;;-10.03906;241.8281;
1435053136553.78;;-10.03906;239.8281;
1435053136571.12;;-10.73438;238.4375;
1435053136619.01;;-10.73438;237.043;
1435053136635.83;;-10.73438;236.3477;
1435053136655.25;;-10.73438;234.3477;
1435053136671.8;;-10.73438;232.2617;
1435053136688.46;;-10.73438;231.5664;
1435053136704.98;;-11.77734;229.4766;
1435053136723.15;;-11.77734;227.3906;
1435053136740.34;;-11.77734;225.3047;
1435053136756.98;;-11.77734;224.6055;
1435053136773.06;;-11.77734;222.5195;
1435053136819.04;;-11.77734;216.6055;
1435053136835.75;;-11.77734;213.4727;
1435053136852.35;;-11.77734;210.3438;
1435053136871.05;;-11.77734;207.2109;
1435053136887.72;;-11.77734;204.082;
1435053136904.24;;-11.77734;201.9922;
1435053136920.95;;-11.77734;198.8633;
1435053136937.65;;-11.77734;195.7305;
1435053136954.72;;-11.77734;193.6445;
1435053136971.39;;-11.77734;190.5117;
1435053136987.97;;-11.77734;187.3828;
1435053137039.19;;-11.77734;180.0781;
1435053137055.74;;-11.77734;179.3789;
1435053137072.44;;-10.73438;177.293;
1435053137089.07;;-10.73438;174.1602;
1435053137105.62;;-10.73438;172.0742;
1435053137122.12;;-10.73438;169.293;
1435053137139.33;;-10.73438;167.2031;
1435053137155.98;;-10.73438;164.0742;
1435053137172.68;;-10.73438;159.8984;
1435053137189.32;;-10.73438;156.7656;
1435053137205.85;;-10.73438;152.5938;
1435053137255.28;;-10.73438;140.0664;
1435053137271.84;;-10.73438;136.9375;
1435053137288.51;;-10.73438;134.8477;
1435053137305.03;;-10.73438;133.457;
1435053137321.93;;-10.73438;133.457;
1435053137339.25;;-10.73438;130.3711;
1435053137355.91;;-10.73438;130.3711;
1435053137372.54;;-10.73438;130.3711;
1435053137389.24;;-10.73438;130.3711;
1435053137405.53;;-10.73438;130.3711;
1435053137455.45;;-10.73438;130.3711;
1435053137471.98;;-10.73438;130.3711;
1435053137488.63;;-10.73438;130.3711;
1435053137505.11;;-10.73438;130.3711;
1435053137523.22;;-10.73438;130.3711;
1435053137539.84;;-10.73438;130.3711;
1435053137556.48;;-10.73438;130.3711;
1435053137573.13;;-10.73438;130.3711;
1435053137589.83;;-10.73438;130.3711;
1435053137607.43;;-10.73438;129.3711;
1435053137639.13;;-10.73438;116.8477;
1435053137655.77;;-11.77734;108.4961;
1435053137672.42;;-12.82031;102.2344;
1435053137689.06;;-12.82031;97.01563;
1435053137705.64;;-13.86719;92.83984;
1435053137723.2;;-13.86719;90.75391;
1435053137739.87;;-13.86719;88.66797;
1435053137756.5;;-13.86719;87.97266;
1435053137773.13;;-13.86719;86.97266;
1435053137789.89;;-13.86719;86.27344;
1435053137807.29;;-13.86719;86.27344;
1435053137854.92;;-13.86719;82.49219;
1435053137871.55;;-13.86719;81.79688;
1435053137888.2;;-13.86719;81.10156;
1435053137907.24;;-14.91016;79.01172;
1435053137923.83;;-14.91016;76.92578;
1435053137940.59;;-14.91016;74.83984;
1435053137957.2;;-14.91016;72.75;
1435053137973.86;;-14.91016;70.66406;
1435053137991.27;;-14.91016;68.57422;
1435053138008.27;;-14.91016;66.48828;
1435053138024.33;;-14.91016;64.40234;
1435053138070.96;;-14.91016;61.00781;
1435053138091.25;;-14.91016;58.92188;
1435053138107.92;;-14.91016;58.22656;
1435053138124.43;;-14.91016;57.53125;
1435053138141.2;;-14.91016;56.53125;
1435053138157.81;;-14.91016;55.83594;
1435053138174.37;;-14.91016;55.14063;
1435053138191.31;;-14.91016;54.44141;
1435053138207.98;;-14.91016;53.44141;
1435053138224.6;;-14.91016;53.44141;
1435053138241.29;;-14.91016;52.44141;
1435053138291.4;;-14.91016;51.44141;
1435053138308.06;;-14.91016;51.44141;
1435053138324.37;;-14.91016;51.44141;
1435053138341.26;;-14.91016;50.44141;
1435053138357.87;;-14.91016;50.44141;
1435053138375.34;;-14.91016;49.44141;
1435053138392.03;;-14.91016;48.44141;
1435053138408.64;;-14.91016;48.44141;
1435053138425.21;;-14.91016;47.44141;
1435053138441.94;;-14.91016;47.44141;
1435053138491.42;;-14.91016;45.44141;
1435053138508.07;;-14.91016;44.44141;
1435053138524.49;;-14.91016;44.44141;
1435053138541.24;;-14.91016;43.44141;
1435053138559.39;;-14.91016;43.44141;
1435053138576.02;;-14.91016;42.44141;
1435053138592.68;;-14.91016;42.44141;
1435053138609.34;;-14.91016;41.44141;
1435053138625.9;;-14.91016;41.44141;
1435053138642.36;;-14.91016;40.44141;
1435053138691.43;;-14.91016;39.44141;
1435053138708.16;;-14.91016;39.44141;
1435053138727.23;;-14.91016;38.44141;
1435053138744.29;;-14.91016;38.44141;
1435053138760.5;;-14.91016;38.44141;
1435053138777.12;;-14.91016;37.44141;
1435053138793.84;;-14.91016;36.44141;
1435053138810.21;;-14.91016;36.44141;
1435053138827.09;;-14.91016;35.44141;
1435053138843.27;;-14.91016;33.44141;
1435053138859.83;;-14.91016;32.44141;
1435053138911.53;;-14.91016;32.44141;
1435053138928.68;;-14.91016;32.44141;
1435053138944.61;;-14.91016;32.44141;
1435053138961.38;;-14.91016;32.44141;
1435053138977.98;;-14.91016;32.44141;
1435053138994.65;;-14.91016;32.44141;
1435053139011.32;;-14.91016;32.44141;
1435053139027.91;;-14.91016;32.44141;
1435053139044;;-14.91016;32.44141;
1435053139061.22;;-14.91016;32.44141;
1435053139077.32;;-14.91016;32.44141;
1435053139127.4;;-14.91016;32.44141;
1435053139143.77;;-14.91016;31.44141;
1435053139160.5;;-15.95313;28.3125;
1435053139177.09;;-16.99609;26.22656;
1435053139193.79;;-19.08594;23.09375;
1435053139210.28;;-20.12891;21.00781;
1435053139227.1;;-21.17188;17.875;
1435053139243.38;;-21.86719;16.48438;
1435053139260.1;;-21.86719;15.78906;
1435053139276.73;;-22.5625;13.69922;
1435053139295.4;;-22.5625;13.00391;
1435053139343.72;;-23.60547;10.57031;
1435053139360.32;;-24.30078;10.57031;
1435053139376.99;;-24.30078;9.875;
1435053139393.44;;-25.30078;8.875;
1435053139410.28;;-25.30078;8.179688;
1435053139427.35;;-26.30078;8.179688;
1435053139443.9;;-26.30078;8.179688;
1435053139460.64;;-26.30078;7.480469;
1435053139477.42;;-27.30078;6.480469;
1435053139493.94;;-27.30078;6.480469;
1435053139510.57;;-27.30078;5.480469;
1435053139559.34;;-28.30078;3.480469;
1435053139575.99;;-28.30078;3.480469;
1435053139592.59;;-28.30078;2.480469;
1435053139609.24;;-29.30078;2.480469;
1435053139627.22;;-29.30078;1.785156;
1435053139643.76;;-30.30078;1.785156;
1435053139660.49;;-30.30078;1.089844;
1435053139677.11;;-30.30078;1.089844;
1435053139693.83;;-30.30078;1.089844;
1435053139711.53;;-30.30078;1.089844;
1435053139759.22;;-31.30078;1.089844;
1435053139775.94;;-31.30078;0.08984375;
1435053139792.48;;-31.30078;0.08984375;
1435053139809.13;;-31.30078;0.08984375;
1435053139827.51;;-31.30078;0.08984375;
1435053139844.18;;-31.30078;0.08984375;
1435053139860.89;;-32.30078;0.08984375;
1435053139877.49;;-32.30078;0.08984375;
1435053139894.2;;-32.30078;0.08984375;
1435053139910.79;;-32.30078;0.08984375;
1435053139927.44;;-32.30078;0.08984375;
1435053139975.15;;-32.30078;0.08984375;
1435053139995.6;;-32.30078;0.08984375;
1435053140012.85;;-32.30078;0.08984375;
1435053140028.94;;-32.30078;0.08984375;
1435053140045.47;;-32.30078;0.08984375;
1435053140062.17;;-32.30078;0.08984375;
1435053140078.8;;-32.30078;0.08984375;
1435053140095.52;;-32.30078;0.08984375;
1435053140111.64;;-32.30078;0.08984375;
1435053140128.26;;-32.30078;0.08984375;
1435053140144.79;;-32.30078;0.08984375;
1435053140179.61;;-32.30078;0.08984375;
1435053140196.19;;-32.30078;0.08984375;
1435053140212.8;;-32.30078;0.08984375;
1435053140229.45;;-32.30078;0.08984375;
1435053140245.96;;-32.30078;0.08984375;
1435053140262.78;;-32.30078;0.08984375;
1435053140279.4;;-32.30078;0.08984375;
1435053140295.95;;-32.30078;0.08984375;
1435053140312.18;;-32.30078;0.08984375;
1435053140328.77;;-32.30078;0.08984375;
1435053140345.27;;-32.30078;0.08984375;
1435053140379.49;;-32.30078;0.08984375;
1435053140396.58;;-32.30078;0.08984375;
1435053140412.71;;-32.30078;0.08984375;
1435053140429.33;;-32.30078;0.08984375;
1435053140445.89;;-32.30078;0.08984375;
1435053140462.3;;-32.30078;0.08984375;
1435053140479.28;;-32.30078;0.08984375;
1435053140495.6;;-32.30078;0.08984375;
1435053140512.28;;-32.30078;0.08984375;
1435053140528.93;;-32.30078;0.08984375;
1435053140545.47;;-32.30078;0.08984375;
1435053140562.22;;-32.30078;0.08984375;
1435053140595.58;;-32.30078;0.08984375;
1435053140612.21;;-32.30078;0.08984375;
1435053140628.8;;-32.30078;0.08984375;
1435053140645.3;;-32.30078;0.08984375;
1435053140662.03;;-32.30078;0.08984375;
1435053140679.49;;-32.30078;0.08984375;
1435053140696.14;;-32.30078;0.08984375;
1435053140712.8;;-32.30078;0.08984375;
1435053140729.46;;-32.30078;0.08984375;
1435053140745.97;;-32.30078;0.08984375;
1435053140762.73;;-32.30078;0.08984375;
1435053140795.4;;-32.30078;0.08984375;
1435053140812.13;;-32.30078;0.08984375;
1435053140828.68;;-32.30078;0.08984375;
1435053140847.54;;-32.30078;0.08984375;
1435053140864.13;;-32.30078;0.08984375;
1435053140880.82;;-32.30078;0.08984375;
1435053140897.44;;-32.30078;0.08984375;
1435053140914.13;;-32.30078;0.08984375;
1435053140930.72;;-32.30078;0.08984375;
1435053140947.51;;-32.30078;0.08984375;
1435053140964.1;;-32.30078;0.08984375;
1435053140995.35;;-32.30078;0.08984375;
1435053141011.91;;-32.30078;0.08984375;
1435053141028.57;;-32.30078;0.08984375;
1435053141047.51;;-32.30078;0.08984375;
1435053141064.05;;-32.30078;0.08984375;
1435053141080.8;;-32.30078;0.08984375;
1435053141097.47;;-32.30078;0.08984375;
1435053141114.18;;-32.30078;0.08984375;
1435053141130.75;;-32.30078;0.08984375;
1435053141147.45;;-32.30078;0.08984375;
1435053141163.45;;-32.30078;0.08984375;
1435053141180.14;;-32.30078;0.08984375;
1435053141211.15;;-32.30078;0.08984375;
1435053141231.66;;-32.30078;0.08984375;
1435053141248.28;;-32.30078;0.08984375;
1435053141264.79;;-32.30078;0.08984375;
1435053141281.52;;-32.30078;0.08984375;
1435053141298.29;;-32.30078;0.08984375;
1435053141314.84;;-32.30078;0.08984375;
1435053141331.48;;-32.30078;0.08984375;
1435053141347.63;;-32.30078;0.08984375;
1435053141364.17;;-32.30078;0.08984375;
1435053141380.91;;-32.30078;0.08984375;
1435053141411.31;;-32.30078;0.08984375;
1435053141431.83;;-32.30078;0.08984375;
1435053141448.63;;-32.30078;0.08984375;
1435053141465.06;;-32.30078;0.08984375;
1435053141481.77;;-32.30078;0.08984375;
1435053141498.43;;-32.30078;0.08984375;
1435053141515.06;;-32.30078;0.08984375;
1435053141531.72;;-32.30078;0.08984375;
1435053141547.88;;-32.30078;0.08984375;
1435053141564.37;;-32.30078;0.08984375;
1435053141581.18;;-32.30078;0.08984375;
1435053141597.73;;-32.30078;0.08984375;
1435053141631.59;;-32.30078;0.08984375;
1435053141648.23;;-32.30078;0.08984375;
1435053141664.74;;-32.30078;0.08984375;
1435053141681.48;;-32.30078;0.08984375;
1435053141698.14;;-32.30078;0.08984375;
1435053141714.78;;-32.30078;0.08984375;
1435053141731.4;;-32.30078;0.08984375;
