#Starting log sesion 12:29:52:875
%Timestamp;streamData
1434882592885.84;;
1434882592888.08;;
1434882593528.59;;
1434882593680.4;1;typeI2;boy;2;0;;
1434882593689.69;1;typeI2;boy;2;0;;
1434882593757.46;1;typeI2;boy;2;0;;
1434882593805.16;1;typeI2;boy;2;0;;
1434882593825.2;1;typeI2;boy;2;0;;
1434882593841.93;1;typeI2;boy;2;0;;
1434882593858.64;1;typeI2;boy;2;0;;
1434882593875.21;1;typeI2;boy;2;0;;
1434882593891.78;1;typeI2;boy;2;0;;
1434882593909.16;1;typeI2;boy;2;0;;
1434882593925.82;1;typeI2;boy;2;0;;
1434882593942.4;1;typeI2;boy;2;0;;
1434882593961.53;1;typeI2;boy;2;0;;
1434882593978.75;1;typeI2;boy;2;0;;
1434882593995.15;1;typeI2;boy;2;0;;
1434882594011.36;1;typeI2;boy;2;0;;
1434882594028.07;1;typeI2;boy;2;0;;
1434882594044.69;1;typeI2;boy;2;0;;
1434882594061.37;1;typeI2;boy;2;0;;
1434882594077.97;1;typeI2;boy;2;0;;
1434882594093.97;1;typeI2;boy;2;0;;
1434882594111.26;1;typeI2;boy;2;0;;
1434882594127.43;1;typeI2;boy;2;0;;
1434882594144.01;1;typeI2;boy;2;0;;
1434882594160.7;1;typeI2;boy;2;0;;
1434882594177.13;1;typeI2;boy;2;0;;
1434882594193.46;1;typeI2;boy;2;0;;
1434882594210.26;1;typeI2;boy;2;0;;
1434882594226.86;1;typeI2;boy;2;0;;
1434882594243.49;1;typeI2;boy;2;0;;
1434882594260.05;1;typeI2;boy;2;0;;
1434882594276.83;1;typeI2;boy;2;0;;
1434882594309.86;1;typeI2;boy;2;0;;
1434882594374.06;1;typeI2;boy;2;0;;
1434882594393.47;1;typeI2;boy;2;0;;
1434882594410.01;1;typeI2;boy;2;0;;
1434882594426.64;1;typeI2;boy;2;0;;
1434882594443.32;1;typeI2;boy;2;0;;
1434882594460.08;1;typeI2;boy;2;0;;
1434882594477.61;1;typeI2;boy;2;0;;
1434882594494.13;1;typeI2;boy;2;0;;
1434882594511.44;1;typeI2;boy;2;0;;
1434882594527.51;1;typeI2;boy;2;0;;
1434882594544.24;1;typeI2;boy;2;0;;
1434882594560.88;1;typeI2;boy;2;0;;
1434882594577.46;1;typeI2;boy;2;0;;
1434882594593.52;1;typeI2;boy;2;0;;
1434882594610.3;1;typeI2;boy;2;0;;
1434882594627;1;typeI2;boy;2;0;;
1434882594643.56;1;typeI2;boy;2;0;;
1434882594660.03;1;typeI2;boy;2;0;;
1434882594677.53;1;typeI2;boy;2;0;;
1434882594694.14;1;typeI2;boy;2;0;;
1434882594710.89;1;typeI2;boy;2;0;;
1434882594727.48;1;typeI2;boy;2;0;;
1434882594744.13;1;typeI2;boy;2;0;;
1434882594760.85;1;typeI2;boy;2;0;;
1434882594777.66;1;typeI2;boy;2;0;;
1434882594793.66;1;typeI2;boy;2;0;;
1434882594810.49;1;typeI2;boy;2;0;;
1434882594827.11;1;typeI2;boy;2;0;;
1434882594843.81;1;typeI2;boy;2;0;;
1434882594860.12;1;typeI2;boy;2;0;;
1434882594876.98;1;typeI2;boy;2;0;;
1434882594893.37;1;typeI2;boy;2;0;;
1434882594910.16;1;typeI2;boy;2;0;;
1434882594926.87;1;typeI2;boy;2;0;;
1434882594943.45;1;typeI2;boy;2;0;;
1434882594960.1;1;typeI2;boy;2;0;;
1434882594976.73;1;typeI2;boy;2;0;;
1434882594993.47;1;typeI2;boy;2;0;;
1434882595010.34;1;typeI2;boy;2;0;;
1434882595029.34;1;typeI2;boy;2;0;;
1434882595046.47;1;typeI2;boy;2;0;;
1434882595062.57;1;typeI2;boy;2;0;;
1434882595079.2;1;typeI2;boy;2;0;;
1434882595095.92;1;typeI2;boy;2;0;;
1434882595112.38;1;typeI2;boy;2;0;;
1434882595129.19;1;typeI2;boy;2;0;;
1434882595145.79;1;typeI2;boy;2;0;;
1434882595161.94;1;typeI2;boy;2;0;;
1434882595178.58;1;typeI2;boy;2;0;;
1434882595195.19;1;typeI2;boy;2;0;;
