#Starting log sesion 01:33:39:784
%Timestamp;eventsData
01:33:39:788;Experiment Started;
01:33:42:112;1;typeC;bearSprite;4;1;
01:33:46:769;SetupFinished;
01:33:46:769;occluderUp;
01:33:48:774;movingContainer;
01:33:50:277;objGrabbed;1;stim_right;
01:33:51:295;RightGrabbed;
01:33:53:737;InferenceStarting
01:33:53:737;occluderDown;
01:33:56:741;RunFromScr;
01:33:57:662;After_RunFromScr;;0;
01:33:57:668;InferenceEnding
01:33:57:668;OutcomeStarting
01:33:59:677;OutcomeEnding
01:33:59:678;AskingSortingQuestion
01:34:02:886;answerGood
01:34:04:399;2;typeI2;bearSprite;4;1;
01:34:09:064;SetupFinished;
01:34:09:064;occluderUp;
01:34:10:066;movingContainer;
01:34:11:568;objGrabbed;0;stim_left;
01:34:12:589;LeftGrabbed;
01:34:15:031;Repositioning
01:34:17:531;InterruptionQuestion
01:34:22:541;1;
01:34:24:045;3;typeB;bearSprite;4;1;
01:34:28:719;SetupFinished;
01:34:28:719;occluderUp;
01:34:30:724;movingContainer;
01:34:32:227;objGrabbed;1;stim_right;
01:34:33:247;RightGrabbed;
01:34:35:684;InferenceStarting
01:34:35:685;Repositioning
01:34:38:195;InferenceEnding
01:34:40:211;OutcomeStarting
01:34:40:212;EndAppear;0;01:34:40:212;
01:34:43:719;OutcomeEnding
01:34:43:719;AskingSortingQuestion
01:34:46:232;answerGood
01:34:47:734;4;typeI3;boy;2;0;
01:34:52:139;SetupFinished;
01:34:52:140;occluderUp;
01:34:53:153;movingContainer;
01:34:54:657;objGrabbed;0;stim_left;
01:34:55:681;LeftGrabbed;
01:34:58:130;InterruptionQuestion
01:35:02:338;cannot know;
01:35:03:843;5;typeD;startStimuli;2;0;
01:35:08:501;SetupFinished;
01:35:08:501;occluderUp;
01:35:10:505;movingContainer;
01:35:12:008;objGrabbed;1;stim_right;
01:35:13:027;RightGrabbed;
01:35:15:465;Repositioning
01:35:19:977;EndAppear;0;01:35:19:977;
01:35:22:479;AskingSortingQuestion
01:35:23:351;answerGood
01:35:26:020;6;typeC;ball;0;0;
01:35:30:680;SetupFinished;
01:35:30:680;occluderUp;
01:35:32:683;movingContainer;
01:35:34:187;objGrabbed;1;stim_right;
