#Starting log sesion 12:56:39:820
%Timestamp;streamData
1434884199830.31;;
1434884199832.58;;
1434884200470.34;1;typeI2;ball;0;0;;
1434884200565.29;1;typeI2;ball;0;0;;
1434884200585.47;1;typeI2;ball;0;0;;
1434884200601.98;1;typeI2;ball;0;0;;
1434884200618.75;1;typeI2;ball;0;0;;
1434884200649.1;1;typeI2;ball;0;0;;
1434884200665.69;1;typeI2;ball;0;0;;
1434884200717.84;1;typeI2;ball;0;0;;
1434884200734.51;1;typeI2;ball;0;0;;
1434884200753.64;1;typeI2;ball;0;0;;
1434884200770.36;1;typeI2;ball;0;0;;
1434884200786.83;1;typeI2;ball;0;0;;
1434884200805.29;2;typeB;boy;2;0;;
1434884200820.08;2;typeB;boy;2;0;;
1434884200837.98;2;typeB;boy;2;0;;
1434884200855.05;2;typeB;boy;2;0;;
1434884200871.25;2;typeB;boy;2;0;;
1434884200917.26;2;typeB;boy;2;0;;
1434884200937.99;2;typeB;boy;2;0;;
1434884200969.81;2;typeB;boy;2;0;;
1434884200986.37;2;typeB;boy;2;0;;
1434884201002.96;2;typeB;boy;2;0;;
1434884201019.46;2;typeB;boy;2;0;;
1434884201036.21;2;typeB;boy;2;0;;
1434884201052.94;2;typeB;boy;2;0;;
1434884201069.34;2;typeB;boy;2;0;;
1434884201086;2;typeB;boy;2;0;;
1434884201102.53;2;typeB;boy;2;0;;
1434884201119.33;2;typeB;boy;2;0;;
1434884201136.04;2;typeB;boy;2;0;;
1434884201153.27;2;typeB;boy;2;0;;
1434884201169.92;2;typeB;boy;2;0;;
1434884201186.52;2;typeB;boy;2;0;;
1434884201203.09;2;typeB;boy;2;0;;
1434884201219.83;2;typeB;boy;2;0;;
1434884201236.49;2;typeB;boy;2;0;;
1434884201253.54;2;typeB;boy;2;0;;
1434884201270.2;2;typeB;boy;2;0;;
1434884201289.38;2;typeB;boy;2;0;;
1434884201306.12;2;typeB;boy;2;0;;
1434884201323.15;2;typeB;boy;2;0;;
1434884201339.36;2;typeB;boy;2;0;;
1434884201355.93;2;typeB;boy;2;0;;
1434884201372.55;2;typeB;boy;2;0;;
1434884201389.19;2;typeB;boy;2;0;;
1434884201405.92;2;typeB;boy;2;0;;
1434884201422.36;2;typeB;boy;2;0;;
1434884201438.55;2;typeB;boy;2;0;;
1434884201455.2;2;typeB;boy;2;0;;
1434884201473.34;2;typeB;boy;2;0;;
1434884201490.04;2;typeB;boy;2;0;;
1434884201507.24;2;typeB;boy;2;0;;
1434884201523.02;2;typeB;boy;2;0;;
1434884201539.96;2;typeB;boy;2;0;;
1434884201556.41;2;typeB;boy;2;0;;
1434884201573.1;2;typeB;boy;2;0;;
1434884201601.27;2;typeB;boy;2;0;;
1434884201621.45;2;typeB;boy;2;0;;
1434884201638.09;2;typeB;boy;2;0;;
1434884201654.69;2;typeB;boy;2;0;;
1434884201671.33;2;typeB;boy;2;0;;
1434884201688.06;2;typeB;boy;2;0;;
1434884201704.48;2;typeB;boy;2;0;;
1434884201721.78;2;typeB;boy;2;0;;
1434884201738.45;2;typeB;boy;2;0;;
1434884201755.04;2;typeB;boy;2;0;;
1434884201771.73;2;typeB;boy;2;0;;
1434884201788.45;2;typeB;boy;2;0;;
1434884201805.03;2;typeB;boy;2;0;;
1434884201821.53;2;typeB;boy;2;0;;
1434884201837.77;2;typeB;boy;2;0;;
1434884201854.37;2;typeB;boy;2;0;;
1434884201870.98;2;typeB;boy;2;0;;
1434884201889.79;2;typeB;boy;2;0;;
1434884201906.51;2;typeB;boy;2;0;;
1434884201923.51;2;typeB;boy;2;0;;
1434884201939.68;2;typeB;boy;2;0;;
1434884201956.36;2;typeB;boy;2;0;;
1434884201973.03;2;typeB;boy;2;0;;
1434884201989.68;2;typeB;boy;2;0;;
1434884202006.49;2;typeB;boy;2;0;;
1434884202022.9;2;typeB;boy;2;0;;
1434884202039.69;2;typeB;boy;2;0;;
1434884202056.03;2;typeB;boy;2;0;;
1434884202072.78;2;typeB;boy;2;0;;
1434884202089.85;2;typeB;boy;2;0;;
1434884202106.51;2;typeB;boy;2;0;;
1434884202123.05;2;typeB;boy;2;0;;
1434884202139.62;2;typeB;boy;2;0;;
1434884202156.55;2;typeB;boy;2;0;;
1434884202172.94;2;typeB;boy;2;0;;
1434884202189.88;2;typeB;boy;2;0;;
1434884202206.57;2;typeB;boy;2;0;;
1434884202223.04;2;typeB;boy;2;0;;
1434884202239.83;2;typeB;boy;2;0;;
1434884202256.45;2;typeB;boy;2;0;;
1434884202286.72;2;typeB;boy;2;0;;
1434884202305.47;2;typeB;boy;2;0;;
1434884202322;2;typeB;boy;2;0;;
1434884202338.68;2;typeB;boy;2;0;;
1434884202355.28;2;typeB;boy;2;0;;
