1434973416079.61;1;typeC;boy;2;1;;
1434973416096.57;1;typeC;boy;2;1;;
1434973416113.23;1;typeC;boy;2;1;;
1434973416129.91;1;typeC;boy;2;1;;
1434973416146.44;1;typeC;boy;2;1;;
1434973416163.17;1;typeC;boy;2;1;;
1434973416179.88;1;typeC;boy;2;1;;
1434973416196.55;1;typeC;boy;2;1;;
1434973416213.33;1;typeC;boy;2;1;;
1434973416229.99;1;typeC;boy;2;1;;
1434973416246.52;1;typeC;boy;2;1;;
1434973416263.28;1;typeC;boy;2;1;;
1434973416279.85;1;typeC;boy;2;1;;
1434973416296.33;1;typeC;boy;2;1;;
1434973416313.22;1;typeC;boy;2;1;;
1434973416329.38;1;typeC;boy;2;1;;
1434973416345.83;1;typeC;boy;2;1;;
1434973416362.65;1;typeC;boy;2;1;;
1434973416379.25;1;typeC;boy;2;1;;
1434973416395.92;1;typeC;boy;2;1;;
1434973416413.38;1;typeC;boy;2;1;;
1434973416429.98;1;typeC;boy;2;1;;
1434973416446.58;1;typeC;boy;2;1;;
1434973416463.34;1;typeC;boy;2;1;;
1434973416481.37;1;typeC;boy;2;1;;
1434973416498.65;1;typeC;boy;2;1;;
1434973416514.76;1;typeC;boy;2;1;;
1434973416531.33;1;typeC;boy;2;1;;
1434973416547.82;1;typeC;boy;2;1;;
1434973416564.62;1;typeC;boy;2;1;;
1434973416581.34;1;typeC;boy;2;1;;
1434973416598.09;1;typeC;boy;2;1;;
1434973416614.63;1;typeC;boy;2;1;;
1434973416631.28;1;typeC;boy;2;1;;
1434973416647.8;1;typeC;boy;2;1;;
1434973416664.6;1;typeC;boy;2;1;;
1434973416682.57;1;typeC;boy;2;1;;
1434973416697.37;1;typeC;boy;2;1;;
1434973416713.99;1;typeC;boy;2;1;;
1434973416730.6;1;typeC;boy;2;1;;
1434973416765.6;1;typeC;boy;2;1;;
1434973416782.26;1;typeC;boy;2;1;;
1434973416798.91;1;typeC;boy;2;1;;
1434973416815.49;1;typeC;boy;2;1;;
