#Starting log sesion 02:21:08:943
%Timestamp;streamData
1434975668952.67;;
1434975668954.25;;
1434975669169.35;;
1434975669231.81;;
1434975669248.4;;
1434975669265.02;;
1434975669281.59;;
1434975669298.92;;
1434975669314.57;;
1434975669331.28;;
1434975669348.68;;
1434975669364.47;;
1434975669381.94;;
1434975669397.62;;
1434975669414.41;;
1434975669431.37;;
1434975669448.07;;
1434975669464.64;;
1434975669480.54;;
1434975669497.71;;
1434975669514.28;;
1434975669530.77;;
1434975669547.41;;
1434975669563.99;;
1434975669580.67;;
1434975669596.48;;
1434975669613.61;;
1434975669629.32;;
1434975669645.85;;
1434975669663.39;;
1434975669679.22;;
1434975669696.54;;
1434975669713.01;;
1434975669729.68;;
1434975669745.43;;
1434975669761.81;;
1434975669778.4;;
1434975669795.07;;
1434975669812.42;;
1434975669829.05;;
1434975669845.42;;
1434975669862.2;;
1434975669878.75;;
1434975669894.36;;
1434975669910.96;;
1434975669927.72;;
1434975669944.39;;
1434975669960.88;;
1434975669977.75;;
1434975669994.43;;
1434975670011.05;;
1434975670027.81;;
1434975670044.43;;
1434975670060.43;;
1434975670076.96;;
1434975670093.62;;
1434975670110.75;;
1434975670127.25;;
1434975670143.83;;
1434975670160.49;;
1434975670176.56;;
1434975670193.45;;
1434975670209.76;;
1434975670226.66;;
1434975670243.25;;
1434975670259.26;;
1434975670276.39;;
1434975670292.86;;
1434975670309.49;;
1434975670325.95;;
1434975670341.83;;
1434975670358.84;;
1434975670375.81;;
1434975670392.25;;
1434975670408.54;;
1434975670425.56;;
1434975670441.83;;
1434975670458.11;;
1434975670475.16;;
1434975670491.33;;
1434975670508.29;;
1434975670524.9;;
1434975670540.67;;
1434975670557.08;;
1434975670574.59;;
1434975670591.06;;
1434975670607.7;;
1434975670624.26;;
1434975670640.83;;
1434975670656.62;;
1434975670673.97;;
1434975670690.57;;
1434975670707.11;;
1434975670723.61;;
1434975670750.31;1;typeI2;boy;2;1;;
1434975670756;1;typeI2;boy;2;1;;
1434975670773.02;1;typeI2;boy;2;1;;
1434975670789.4;1;typeI2;boy;2;1;;
1434975670806.06;1;typeI2;boy;2;1;;
1434975670824.17;1;typeI2;boy;2;1;;
1434975670852.13;1;typeI2;boy;2;1;;
1434975670868.84;1;typeI2;boy;2;1;;
1434975670885.59;1;typeI2;boy;2;1;;
1434975670901.94;1;typeI2;boy;2;1;;
1434975670918.59;1;typeI2;boy;2;1;;
1434975670935.85;1;typeI2;boy;2;1;;
1434975670951.54;1;typeI2;boy;2;1;;
1434975670968.3;1;typeI2;boy;2;1;;
1434975670984.95;1;typeI2;boy;2;1;;
1434975671001.65;1;typeI2;boy;2;1;;
1434975671018.3;1;typeI2;boy;2;1;;
1434975671035.04;1;typeI2;boy;2;1;;
1434975671051.66;1;typeI2;boy;2;1;;
1434975671068.38;1;typeI2;boy;2;1;;
1434975671085.07;1;typeI2;boy;2;1;;
1434975671101.67;1;typeI2;boy;2;1;;
1434975671118.23;1;typeI2;boy;2;1;;
1434975671134.76;1;typeI2;boy;2;1;;
1434975671151.3;1;typeI2;boy;2;1;;
1434975671167.89;1;typeI2;boy;2;1;;
1434975671184.22;1;typeI2;boy;2;1;;
1434975671201.02;1;typeI2;boy;2;1;;
1434975671217.59;1;typeI2;boy;2;1;;
1434975671233.76;1;typeI2;boy;2;1;;
1434975671250.22;1;typeI2;boy;2;1;;
1434975671267.28;1;typeI2;boy;2;1;;
1434975671283.84;1;typeI2;boy;2;1;;
1434975671300.42;1;typeI2;boy;2;1;;
1434975671316.23;1;typeI2;boy;2;1;;
1434975671333.48;1;typeI2;boy;2;1;;
1434975671350.12;1;typeI2;boy;2;1;;
1434975671366.69;1;typeI2;boy;2;1;;
1434975671383.32;1;typeI2;boy;2;1;;
1434975671399.76;1;typeI2;boy;2;1;;
1434975671416.33;1;typeI2;boy;2;1;;
1434975671432.66;1;typeI2;boy;2;1;;
1434975671455.97;1;typeI2;boy;2;1;;
1434975671472.58;1;typeI2;boy;2;1;;
1434975671490.09;1;typeI2;boy;2;1;;
1434975671506.64;1;typeI2;boy;2;1;;
1434975671523.2;1;typeI2;boy;2;1;;
1434975671539.77;1;typeI2;boy;2;1;;
1434975671556.34;1;typeI2;boy;2;1;;
1434975671572.39;1;typeI2;boy;2;1;;
1434975671589.52;1;typeI2;boy;2;1;;
1434975671606.08;1;typeI2;boy;2;1;;
1434975671622.47;1;typeI2;boy;2;1;;
1434975671639.17;1;typeI2;boy;2;1;;
1434975671655.49;1;typeI2;boy;2;1;;
1434975671671.61;1;typeI2;boy;2;1;;
1434975671688.02;1;typeI2;boy;2;1;;
1434975671705.47;1;typeI2;boy;2;1;;
1434975671721.06;1;typeI2;boy;2;1;;
1434975671737.79;1;typeI2;boy;2;1;;
1434975671754.5;1;typeI2;boy;2;1;;
1434975671770.68;1;typeI2;boy;2;1;;
1434975671787.43;1;typeI2;boy;2;1;;
1434975671804.32;1;typeI2;boy;2;1;;
1434975671821.08;1;typeI2;boy;2;1;;
1434975671837.98;1;typeI2;boy;2;1;;
1434975671854.4;1;typeI2;boy;2;1;;
1434975671870.47;1;typeI2;boy;2;1;;
1434975671887.27;1;typeI2;boy;2;1;;
1434975671904.03;1;typeI2;boy;2;1;;
1434975671920.61;1;typeI2;boy;2;1;;
1434975671937.29;1;typeI2;boy;2;1;;
1434975671952.97;1;typeI2;boy;2;1;;
1434975671969.52;1;typeI2;boy;2;1;;
1434975671986.22;1;typeI2;boy;2;1;;
1434975672002.92;1;typeI2;boy;2;1;;
1434975672020.06;1;typeI2;boy;2;1;;
1434975672035.85;1;typeI2;boy;2;1;;
1434975672052.52;1;typeI2;boy;2;1;;
1434975672069.22;1;typeI2;boy;2;1;;
1434975672085.9;1;typeI2;boy;2;1;;
1434975672102.61;1;typeI2;boy;2;1;;
1434975672119.26;1;typeI2;boy;2;1;;
1434975672135.94;1;typeI2;boy;2;1;;
1434975672152.6;1;typeI2;boy;2;1;;
1434975672168.67;1;typeI2;boy;2;1;;
1434975672185.93;1;typeI2;boy;2;1;;
1434975672202.45;1;typeI2;boy;2;1;;
1434975672219.02;1;typeI2;boy;2;1;;
1434975672235.56;1;typeI2;boy;2;1;;
1434975672251.14;1;typeI2;boy;2;1;;
1434975672268.7;1;typeI2;boy;2;1;;
1434975672285.26;1;typeI2;boy;2;1;;
1434975672300.89;1;typeI2;boy;2;1;;
1434975672318.41;1;typeI2;boy;2;1;;
1434975672334.99;1;typeI2;boy;2;1;;
1434975672350.51;1;typeI2;boy;2;1;;
1434975672367.36;1;typeI2;boy;2;1;;
1434975672383.81;1;typeI2;boy;2;1;;
1434975672401.24;1;typeI2;boy;2;1;;
1434975672417.8;1;typeI2;boy;2;1;;
1434975672434.38;1;typeI2;boy;2;1;;
1434975672450.86;1;typeI2;boy;2;1;;
1434975672467.56;1;typeI2;boy;2;1;;
1434975672483.43;1;typeI2;boy;2;1;;
1434975672500.57;1;typeI2;boy;2;1;;
1434975672517.28;1;typeI2;boy;2;1;;
