#Starting log sesion 11:43:29:043
%Timestamp;streamData
1434966213534.81;;
1434966213551.47;;
1434966213568.12;;
1434966213585.42;;
1434966213602.03;;
1434966213618.59;;
1434966213635.15;;
1434966213651.9;;
1434966213668.25;;
1434966213685.54;;
1434966213702.17;;
1434966213718.82;;
1434966213735.38;;
1434966213752.25;;
1434966213768.65;;
1434966213785.6;;
1434966213802.4;;
1434966213818.91;;
1434966213835.43;;
1434966213852.17;;
1434966213868.84;;
1434966213885.48;;
1434966213901.71;;
1434966213918.24;;
1434966213934.72;;
1434966213951.52;;
1434966213969.51;;
1434966213986.19;;
1434966214002.81;;
1434966214019.46;;
1434966214036.01;;
1434966214052.82;;
1434966214069.29;;
1434966214085.89;;
1434966214102.51;;
1434966214119.14;;
1434966214135.7;;
1434966214153.84;;
1434966214170.56;;
1434966214187.17;;
1434966214203.83;;
1434966214220.47;;
1434966214236.83;;
1434966214257.61;;
1434966214274.12;;
1434966214291.41;;
1434966214308.1;;
1434966214324.09;;
1434966214340.52;;
1434966214358.02;;
1434966214373.86;;
1434966214390.7;;
1434966214407.08;;
1434966214423.81;;
1434966214440.78;;
1434966214456.4;;
1434966214473.39;;
1434966214489.68;;
1434966214506.69;;
1434966214523.07;;
1434966214539.58;;
1434966214556.03;;
1434966214572.73;;
1434966214589.27;;
1434966214605.81;;
1434966214622.7;;
1434966214638.83;;
1434966214655.84;;
1434966214672.04;;
1434966214688.68;;
1434966214705.35;;
1434966214721.95;;
1434966214738.65;;
1434966214754.56;;
1434966214771.36;;
1434966214788.19;;
1434966214804.55;;
1434966214821.29;;
1434966214837.51;;
1434966214854.06;;
1434966214870.82;;
1434966214887.46;;
1434966214904.14;;
1434966214920.83;;
1434966214937.7;;
1434966214954.23;;
1434966214971.06;;
1434966214987.75;;
1434966215004.38;;
1434966215142.17;1;typeI1;umbrella;4;0;;
1434966215153.87;1;typeI1;umbrella;4;0;;
1434966215170.47;1;typeI1;umbrella;4;0;;
1434966215221.36;1;typeI1;umbrella;4;0;;
1434966215237.91;1;typeI1;umbrella;4;0;;
1434966215254.44;1;typeI1;umbrella;4;0;;
1434966215271.16;1;typeI1;umbrella;4;0;;
1434966215301.34;1;typeI1;umbrella;4;0;;
1434966215321.94;1;typeI1;umbrella;4;0;;
1434966215338.61;1;typeI1;umbrella;4;0;;
1434966215355.13;1;typeI1;umbrella;4;0;;
1434966215371.94;1;typeI1;umbrella;4;0;;
1434966215388.56;1;typeI1;umbrella;4;0;;
1434966215405.71;1;typeI1;umbrella;4;0;;
1434966215422.38;1;typeI1;umbrella;4;0;;
1434966215439.03;1;typeI1;umbrella;4;0;;
1434966215455.56;1;typeI1;umbrella;4;0;;
1434966215472.32;1;typeI1;umbrella;4;0;;
1434966215488.98;1;typeI1;umbrella;4;0;;
1434966215505.48;1;typeI1;umbrella;4;0;;
1434966215521.74;1;typeI1;umbrella;4;0;;
1434966215538.38;1;typeI1;umbrella;4;0;;
1434966215554.88;1;typeI1;umbrella;4;0;;
1434966215571.65;1;typeI1;umbrella;4;0;;
1434966215588.1;1;typeI1;umbrella;4;0;;
1434966215605.87;1;typeI1;umbrella;4;0;;
1434966215622.38;1;typeI1;umbrella;4;0;;
1434966215639.01;1;typeI1;umbrella;4;0;;
1434966215655.57;1;typeI1;umbrella;4;0;;
1434966215672.44;1;typeI1;umbrella;4;0;;
1434966215689.04;1;typeI1;umbrella;4;0;;
1434966215705.73;1;typeI1;umbrella;4;0;;
1434966215722.32;1;typeI1;umbrella;4;0;;
1434966215738.92;1;typeI1;umbrella;4;0;;
1434966215770.2;1;typeI1;umbrella;4;0;;
1434966215789.79;1;typeI1;umbrella;4;0;;
1434966215806.41;1;typeI1;umbrella;4;0;;
1434966215823.12;1;typeI1;umbrella;4;0;;
1434966215845.54;1;typeI1;umbrella;4;0;;
1434966215863.16;1;typeI1;umbrella;4;0;;
1434966215879.12;1;typeI1;umbrella;4;0;;
1434966215895.58;1;typeI1;umbrella;4;0;;
1434966215921.79;1;typeI1;umbrella;4;0;;
1434966215938.36;1;typeI1;umbrella;4;0;;
1434966215954.91;1;typeI1;umbrella;4;0;;
1434966215973.69;1;typeI1;umbrella;4;0;;
1434966215990.39;1;typeI1;umbrella;4;0;;
1434966216007.01;1;typeI1;umbrella;4;0;;
1434966216023.66;1;typeI1;umbrella;4;0;;
1434966216040.3;1;typeI1;umbrella;4;0;;
1434966216056.51;1;typeI1;umbrella;4;0;;
1434966216073.77;1;typeI1;umbrella;4;0;;
1434966216090.42;1;typeI1;umbrella;4;0;;
1434966216107.04;1;typeI1;umbrella;4;0;;
1434966216123.73;1;typeI1;umbrella;4;0;;
1434966216140.33;1;typeI1;umbrella;4;0;;
1434966216157.03;1;typeI1;umbrella;4;0;;
1434966216173.51;1;typeI1;umbrella;4;0;;
1434966216189.89;1;typeI1;umbrella;4;0;;
1434966216206.52;1;typeI1;umbrella;4;0;;
1434966216223.2;1;typeI1;umbrella;4;0;;
1434966216239.88;1;typeI1;umbrella;4;0;;
1434966216257.77;1;typeI1;umbrella;4;0;;
1434966216274.32;1;typeI1;umbrella;4;0;;
1434966216291.22;1;typeI1;umbrella;4;0;;
1434966216307.77;1;typeI1;umbrella;4;0;;
1434966216324.34;1;typeI1;umbrella;4;0;;
1434966216340.99;1;typeI1;umbrella;4;0;;
1434966216357.7;1;typeI1;umbrella;4;0;;
1434966216373.81;1;typeI1;umbrella;4;0;;
1434966216390.57;1;typeI1;umbrella;4;0;;
1434966216407.26;1;typeI1;umbrella;4;0;;
1434966216424;1;typeI1;umbrella;4;0;;
1434966216440.68;1;typeI1;umbrella;4;0;;
1434966216457.75;1;typeI1;umbrella;4;0;;
1434966216474.3;1;typeI1;umbrella;4;0;;
1434966216491.12;1;typeI1;umbrella;4;0;;
1434966216507.7;1;typeI1;umbrella;4;0;;
1434966216524.32;1;typeI1;umbrella;4;0;;
1434966216540.87;1;typeI1;umbrella;4;0;;
1434966216557.9;1;typeI1;umbrella;4;0;;
1434966216574.43;1;typeI1;umbrella;4;0;;
1434966216591.35;1;typeI1;umbrella;4;0;;
1434966216607.69;1;typeI1;umbrella;4;0;;
1434966216624.56;1;typeI1;umbrella;4;0;;
1434966216641.48;1;typeI1;umbrella;4;0;;
1434966216658.63;1;typeI1;umbrella;4;0;;
1434966216674.6;1;typeI1;umbrella;4;0;;
1434966216691.33;1;typeI1;umbrella;4;0;;
1434966216708.07;1;typeI1;umbrella;4;0;;
1434966216724.67;1;typeI1;umbrella;4;0;;
1434966216741.07;1;typeI1;umbrella;4;0;;
1434966216757.52;1;typeI1;umbrella;4;0;;
1434966216774.08;1;typeI1;umbrella;4;0;;
1434966216790.85;1;typeI1;umbrella;4;0;;
1434966216807.36;1;typeI1;umbrella;4;0;;
1434966216825.87;1;typeI1;umbrella;4;0;;
1434966216842.74;1;typeI1;umbrella;4;0;;
1434966216859.18;1;typeI1;umbrella;4;0;;
1434966216875.83;1;typeI1;umbrella;4;0;;
1434966216892.55;1;typeI1;umbrella;4;0;;
1434966216908.78;1;typeI1;umbrella;4;0;;
1434966216925.81;1;typeI1;umbrella;4;0;;
1434966216941.81;1;typeI1;umbrella;4;0;;
1434966216958.44;1;typeI1;umbrella;4;0;;
1434966216974.99;1;typeI1;umbrella;4;0;;
1434966216991.87;1;typeI1;umbrella;4;0;;
1434966217008.46;1;typeI1;umbrella;4;0;;
1434966217025.03;1;typeI1;umbrella;4;0;;
1434966217041.77;1;typeI1;umbrella;4;0;;
1434966217058.41;1;typeI1;umbrella;4;0;;
1434966217074.96;1;typeI1;umbrella;4;0;;
1434966217091.76;1;typeI1;umbrella;4;0;;
1434966217108.34;1;typeI1;umbrella;4;0;;
1434966217125.03;1;typeI1;umbrella;4;0;;
1434966217141.77;1;typeI1;umbrella;4;0;;
1434966217158.41;1;typeI1;umbrella;4;0;;
1434966217174.92;1;typeI1;umbrella;4;0;;
1434966217191.74;1;typeI1;umbrella;4;0;;
1434966217208.41;1;typeI1;umbrella;4;0;;
1434966217226.01;1;typeI1;umbrella;4;0;;
1434966217242.66;1;typeI1;umbrella;4;0;;
1434966217259.24;1;typeI1;umbrella;4;0;;
1434966217275.75;1;typeI1;umbrella;4;0;;
1434966217292.65;1;typeI1;umbrella;4;0;;
1434966217309.19;1;typeI1;umbrella;4;0;;
1434966217326.23;1;typeI1;umbrella;4;0;;
1434966217342.87;1;typeI1;umbrella;4;0;;
1434966217359.62;1;typeI1;umbrella;4;0;;
1434966217376.06;1;typeI1;umbrella;4;0;;
1434966217392.91;1;typeI1;umbrella;4;0;;
1434966217409.55;1;typeI1;umbrella;4;0;;
1434966217426.29;1;typeI1;umbrella;4;0;;
1434966217442.86;1;typeI1;umbrella;4;0;;
1434966217459.48;1;typeI1;umbrella;4;0;;
1434966217476.19;1;typeI1;umbrella;4;0;;
1434966217492.81;1;typeI1;umbrella;4;0;;
1434966217509.42;1;typeI1;umbrella;4;0;;
1434966217526.07;1;typeI1;umbrella;4;0;;
1434966217542.66;1;typeI1;umbrella;4;0;;
1434966217559.3;1;typeI1;umbrella;4;0;;
1434966217575.73;1;typeI1;umbrella;4;0;;
1434966217594.32;1;typeI1;umbrella;4;0;;
1434966217611.45;1;typeI1;umbrella;4;0;;
1434966217627.53;1;typeI1;umbrella;4;0;;
1434966217644.18;1;typeI1;umbrella;4;0;;
1434966217660.62;1;typeI1;umbrella;4;0;;
1434966217677.51;1;typeI1;umbrella;4;0;;
1434966217693.79;1;typeI1;umbrella;4;0;;
1434966217710.35;1;typeI1;umbrella;4;0;;
1434966217726.88;1;typeI1;umbrella;4;0;;
1434966217743.59;1;typeI1;umbrella;4;0;;
1434966217760.17;1;typeI1;umbrella;4;0;;
1434966217776.53;1;typeI1;umbrella;4;0;;
1434966217794.18;1;typeI1;umbrella;4;0;;
1434966217810.82;1;typeI1;umbrella;4;0;;
1434966217829.44;1;typeI1;umbrella;4;0;;
1434966217846.6;1;typeI1;umbrella;4;0;;
1434966217863.24;1;typeI1;umbrella;4;0;;
1434966217879.9;1;typeI1;umbrella;4;0;;
1434966217895.86;1;typeI1;umbrella;4;0;;
1434966217913.01;1;typeI1;umbrella;4;0;;
1434966217929.26;1;typeI1;umbrella;4;0;;
1434966217945.8;1;typeI1;umbrella;4;0;;
1434966217962.55;1;typeI1;umbrella;4;0;;
1434966217979.23;1;typeI1;umbrella;4;0;;
1434966217995.76;1;typeI1;umbrella;4;0;;
1434966218011.93;1;typeI1;umbrella;4;0;;
1434966218028.56;1;typeI1;umbrella;4;0;;
1434966218045.34;1;typeI1;umbrella;4;0;;
1434966218061.98;1;typeI1;umbrella;4;0;;
1434966218078.19;1;typeI1;umbrella;4;0;;
1434966218094.59;1;typeI1;umbrella;4;0;;
1434966218111.22;1;typeI1;umbrella;4;0;;
1434966218127.92;1;typeI1;umbrella;4;0;;
1434966218144.55;1;typeI1;umbrella;4;0;;
1434966218161.32;1;typeI1;umbrella;4;0;;
1434966218177.87;1;typeI1;umbrella;4;0;;
1434966218193.9;1;typeI1;umbrella;4;0;;
1434966218210.57;1;typeI1;umbrella;4;0;;
1434966218227.24;1;typeI1;umbrella;4;0;;
1434966218243.85;1;typeI1;umbrella;4;0;;
1434966218260.41;1;typeI1;umbrella;4;0;;
1434966218278;1;typeI1;umbrella;4;0;;
1434966218294.55;1;typeI1;umbrella;4;0;;
1434966218311.33;1;typeI1;umbrella;4;0;;
1434966218327.97;1;typeI1;umbrella;4;0;;
1434966218344.63;1;typeI1;umbrella;4;0;;
1434966218361.27;1;typeI1;umbrella;4;0;;
1434966218378.05;1;typeI1;umbrella;4;0;;
1434966218394.45;1;typeI1;umbrella;4;0;;
1434966218411.2;1;typeI1;umbrella;4;0;;
1434966218427.87;1;typeI1;umbrella;4;0;;
1434966218444.48;1;typeI1;umbrella;4;0;;
1434966218461.18;1;typeI1;umbrella;4;0;;
1434966218477.86;1;typeI1;umbrella;4;0;;
1434966218494.41;1;typeI1;umbrella;4;0;;
1434966218511.18;1;typeI1;umbrella;4;0;;
1434966218527.83;1;typeI1;umbrella;4;0;;
1434966218544.48;1;typeI1;umbrella;4;0;;
1434966218562.15;1;typeI1;umbrella;4;0;;
1434966218578.88;1;typeI1;umbrella;4;0;;
1434966218595.25;1;typeI1;umbrella;4;0;;
1434966218612.07;1;typeI1;umbrella;4;0;;
1434966218628.67;1;typeI1;umbrella;4;0;;
1434966218645.35;1;typeI1;umbrella;4;0;;
1434966218661.99;1;typeI1;umbrella;4;0;;
1434966218678.7;1;typeI1;umbrella;4;0;;
1434966218695.27;1;typeI1;umbrella;4;0;;
1434966218711.95;1;typeI1;umbrella;4;0;;
1434966218728.37;1;typeI1;umbrella;4;0;;
1434966218744.9;1;typeI1;umbrella;4;0;;
1434966218762.2;1;typeI1;umbrella;4;0;;
1434966218778.86;1;typeI1;umbrella;4;0;;
1434966218795.35;1;typeI1;umbrella;4;0;;
1434966218812.11;1;typeI1;umbrella;4;0;;
1434966218828.75;1;typeI1;umbrella;4;0;;
1434966218845.48;1;typeI1;umbrella;4;0;;
1434966218861.96;1;typeI1;umbrella;4;0;;
1434966218878.62;1;typeI1;umbrella;4;0;;
1434966218895.25;1;typeI1;umbrella;4;0;;
1434966218911.91;1;typeI1;umbrella;4;0;;
1434966218928.55;1;typeI1;umbrella;4;0;;
1434966218945.94;1;typeI1;umbrella;4;0;;
1434966218962.65;1;typeI1;umbrella;4;0;;
1434966218979.35;1;typeI1;umbrella;4;0;;
1434966218995.85;1;typeI1;umbrella;4;0;;
1434966219012.5;1;typeI1;umbrella;4;0;;
1434966219029.23;1;typeI1;umbrella;4;0;;
1434966219045.86;1;typeI1;umbrella;4;0;;
1434966219061.98;1;typeI1;umbrella;4;0;;
1434966219078.62;1;typeI1;umbrella;4;0;;
1434966219095.16;1;typeI1;umbrella;4;0;;
1434966219111.89;1;typeI1;umbrella;4;0;;
1434966219128.53;1;typeI1;umbrella;4;0;;
1434966219146.03;1;typeI1;umbrella;4;0;;
1434966219162.75;1;typeI1;umbrella;4;0;;
1434966219179.33;1;typeI1;umbrella;4;0;;
1434966219195.89;1;typeI1;umbrella;4;0;;
1434966219212.71;1;typeI1;umbrella;4;0;;
1434966219230.21;1;typeI1;umbrella;4;0;;
1434966219246.93;1;typeI1;umbrella;4;0;;
1434966219263.54;1;typeI1;umbrella;4;0;;
1434966219280.24;1;typeI1;umbrella;4;0;;
1434966219296.84;1;typeI1;umbrella;4;0;;
1434966219314;1;typeI1;umbrella;4;0;;
1434966219330.76;1;typeI1;umbrella;4;0;;
1434966219347.41;1;typeI1;umbrella;4;0;;
1434966219364.05;1;typeI1;umbrella;4;0;;
1434966219380.65;1;typeI1;umbrella;4;0;;
1434966219397.33;1;typeI1;umbrella;4;0;;
1434966219413.91;1;typeI1;umbrella;4;0;;
1434966219430.66;1;typeI1;umbrella;4;0;;
1434966219447.33;1;typeI1;umbrella;4;0;;
1434966219463.98;1;typeI1;umbrella;4;0;;
1434966219480.63;1;typeI1;umbrella;4;0;;
1434966219497.34;1;typeI1;umbrella;4;0;;
1434966219513.9;1;typeI1;umbrella;4;0;;
1434966219530.1;1;typeI1;umbrella;4;0;;
1434966219546.7;1;typeI1;umbrella;4;0;;
1434966219563.32;1;typeI1;umbrella;4;0;;
1434966219579.98;1;typeI1;umbrella;4;0;;
1434966219598.28;1;typeI1;umbrella;4;0;;
1434966219614.73;1;typeI1;umbrella;4;0;;
1434966219632.03;1;typeI1;umbrella;4;0;;
1434966219648.08;1;typeI1;umbrella;4;0;;
1434966219664.75;1;typeI1;umbrella;4;0;;
1434966219681.37;1;typeI1;umbrella;4;0;;
1434966219698.03;1;typeI1;umbrella;4;0;;
1434966219714.06;1;typeI1;umbrella;4;0;;
1434966219730.83;1;typeI1;umbrella;4;0;;
1434966219747.45;1;typeI1;umbrella;4;0;;
1434966219764.14;1;typeI1;umbrella;4;0;;
1434966219780.57;occluderUp;;
1434966219798.09;occluderUp;;
1434966219814.61;occluderUp;;
1434966219831.37;occluderUp;;
1434966219848.03;occluderUp;;
1434966219864.67;occluderUp;;
1434966219882.3;occluderUp;;
1434966219898.98;occluderUp;;
1434966219915.44;occluderUp;;
1434966219932.23;occluderUp;;
1434966219948.84;occluderUp;;
1434966219965.51;occluderUp;;
1434966219982.23;occluderUp;;
1434966219998.27;occluderUp;;
1434966220014.81;occluderUp;;
1434966220031.5;occluderUp;;
1434966220048.13;occluderUp;;
1434966220064.87;occluderUp;;
1434966220081.48;occluderUp;;
1434966220097.9;occluderUp;;
1434966220114.11;occluderUp;;
1434966220130.86;occluderUp;;
1434966220147.52;occluderUp;;
1434966220164.14;occluderUp;;
1434966220182.14;occluderUp;;
1434966220198.81;occluderUp;;
1434966220215.33;occluderUp;;
1434966220232.1;occluderUp;;
1434966220248.68;occluderUp;;
1434966220265.39;occluderUp;;
1434966220282.12;occluderUp;;
1434966220298.78;occluderUp;;
1434966220315.33;occluderUp;;
1434966220332.09;occluderUp;;
1434966220348.7;occluderUp;;
1434966220365.36;occluderUp;;
1434966220382.13;occluderUp;;
1434966220398.8;occluderUp;;
1434966220415.3;occluderUp;;
1434966220432.09;occluderUp;;
1434966220448.68;occluderUp;;
1434966220465.35;occluderUp;;
1434966220482.05;occluderUp;;
1434966220498.73;occluderUp;;
1434966220515.31;occluderUp;;
1434966220532;occluderUp;;
1434966220548.59;occluderUp;;
1434966220566.19;occluderUp;;
1434966220582.93;occluderUp;;
1434966220599.52;occluderUp;;
1434966220616.05;occluderUp;;
1434966220632.78;occluderUp;;
1434966220649.45;occluderUp;;
1434966220666.21;occluderUp;;
1434966220682.87;occluderUp;;
1434966220699.54;occluderUp;;
1434966220716.07;occluderUp;;
1434966220732.86;occluderUp;;
1434966220749.52;occluderUp;;
1434966220766.08;occluderUp;;
1434966220782.77;occluderUp;;
1434966220799.35;occluderUp;;
1434966220815.98;occluderUp;;
1434966220834.29;occluderUp;;
1434966220851.58;occluderUp;;
1434966220867.62;occluderUp;;
1434966220884.25;occluderUp;;
1434966220900.92;occluderUp;;
1434966220917.56;occluderUp;;
1434966220934.16;occluderUp;;
1434966220950.35;occluderUp;;
1434966220967.1;occluderUp;;
1434966220983.57;occluderUp;;
1434966221000.27;occluderUp;;
1434966221016.88;occluderUp;;
1434966221033.66;occluderUp;;
1434966221050.47;occluderUp;;
1434966221067.04;occluderUp;;
1434966221083.74;occluderUp;;
1434966221100.42;occluderUp;;
1434966221116.97;occluderUp;;
1434966221133.52;occluderUp;;
1434966221150.29;occluderUp;;
1434966221167.07;occluderUp;;
1434966221183.62;occluderUp;;
1434966221200.26;occluderUp;;
1434966221216.88;occluderUp;;
1434966221234.1;occluderUp;;
1434966221250.93;occluderUp;;
1434966221267.53;occluderUp;;
1434966221284.21;occluderUp;;
1434966221300.79;occluderUp;;
1434966221318.39;occluderUp;;
1434966221334.97;occluderUp;;
1434966221351.73;occluderUp;;
1434966221368.37;occluderUp;;
1434966221384.75;occluderUp;;
1434966221401.79;occluderUp;;
1434966221418.41;occluderUp;;
1434966221434.32;occluderUp;;
1434966221451.14;occluderUp;;
1434966221467.81;occluderUp;;
1434966221484.31;occluderUp;;
1434966221500.73;occluderUp;;
1434966221517.36;occluderUp;;
1434966221533.88;occluderUp;;
1434966221550.69;occluderUp;;
1434966221567.22;occluderUp;;
1434966221583.88;occluderUp;;
1434966221602.97;occluderUp;;
1434966221619.65;occluderUp;;
1434966221636.02;occluderUp;;
1434966221652.71;occluderUp;;
1434966221669.64;occluderUp;;
1434966221686.35;occluderUp;;
1434966221703.28;occluderUp;;
1434966221718.93;occluderUp;;
1434966221735.48;occluderUp;;
1434966221752.3;occluderUp;;
1434966221768.9;occluderUp;;
1434966221785.39;occluderUp;;
1434966221802.24;occluderUp;;
1434966221818.33;occluderUp;;
1434966221834.81;occluderUp;;
1434966221851.58;occluderUp;;
1434966221868.21;occluderUp;;
1434966221884.86;occluderUp;;
1434966221902.3;occluderUp;;
1434966221919.48;occluderUp;;
1434966221935.5;occluderUp;;
1434966221952.21;occluderUp;;
1434966221968.88;occluderUp;;
1434966221985.54;occluderUp;;
1434966222002.37;occluderUp;;
1434966222018.98;occluderUp;;
1434966222035.54;occluderUp;;
1434966222052.3;occluderUp;;
1434966222068.97;occluderUp;;
1434966222085.74;occluderUp;;
1434966222102.43;occluderUp;;
1434966222119.1;occluderUp;;
1434966222135.65;occluderUp;;
1434966222152.42;occluderUp;;
1434966222169.09;occluderUp;;
1434966222186.23;occluderUp;;
1434966222202.87;occluderUp;;
1434966222219.53;occluderUp;;
1434966222236.08;occluderUp;;
1434966222252.88;occluderUp;;
1434966222269.39;occluderUp;;
1434966222286.2;objGrabbed;0;stim_left;;
1434966222302.24;objGrabbed;0;stim_left;;
1434966222318.87;objGrabbed;0;stim_left;;
1434966222335.39;objGrabbed;0;stim_left;;
1434966222352.19;objGrabbed;0;stim_left;;
1434966222368.81;objGrabbed;0;stim_left;;
1434966222386.11;objGrabbed;0;stim_left;;
1434966222402.75;objGrabbed;0;stim_left;;
1434966222419.45;objGrabbed;0;stim_left;;
1434966222435.78;objGrabbed;0;stim_left;;
1434966222452.68;objGrabbed;0;stim_left;;
1434966222469;objGrabbed;0;stim_left;;
1434966222486.26;objGrabbed;0;stim_left;;
1434966222502.98;objGrabbed;0;stim_left;;
1434966222519.58;objGrabbed;0;stim_left;;
1434966222536.14;objGrabbed;0;stim_left;;
1434966222552.72;objGrabbed;0;stim_left;;
1434966222569.52;objGrabbed;0;stim_left;;
1434966222586.65;objGrabbed;0;stim_left;;
1434966222603.24;objGrabbed;0;stim_left;;
1434966222619.88;objGrabbed;0;stim_left;;
1434966222636.42;objGrabbed;0;stim_left;;
1434966222653.29;objGrabbed;0;stim_left;;
1434966222669.87;objGrabbed;0;stim_left;;
1434966222686.54;objGrabbed;0;stim_left;;
1434966222703.22;objGrabbed;0;stim_left;;
1434966222719.77;objGrabbed;0;stim_left;;
1434966222736.29;objGrabbed;0;stim_left;;
1434966222754.58;objGrabbed;0;stim_left;;
1434966222771.78;objGrabbed;0;stim_left;;
1434966222787.86;objGrabbed;0;stim_left;;
1434966222804.51;objGrabbed;0;stim_left;;
1434966222820.95;objGrabbed;0;stim_left;;
1434966222837.69;objGrabbed;0;stim_left;;
1434966222854.24;objGrabbed;0;stim_left;;
1434966222870.58;objGrabbed;0;stim_left;;
1434966222887.18;objGrabbed;0;stim_left;;
1434966222903.82;objGrabbed;0;stim_left;;
1434966222920.45;objGrabbed;0;stim_left;;
1434966222937.03;objGrabbed;0;stim_left;;
1434966222953.72;objGrabbed;0;stim_left;;
1434966222970.22;objGrabbed;0;stim_left;;
1434966222986.94;objGrabbed;0;stim_left;;
