#Starting log sesion 11:59:32:561
%Timestamp;streamData
1435053573641.67;;536.6953;5.375;
1435053573657.86;;536.6953;5.375;
1435053573674.55;;536.6953;5.375;
1435053573691.22;;536.6953;5.375;
1435053573707.83;;536.6953;5.375;
1435053573724.09;;536.6953;5.375;
1435053573740.43;;536.6953;5.375;
1435053573757.52;;536.6953;5.375;
1435053573773.98;;536.6953;5.375;
1435053573790.6;;536.6953;5.375;
1435053573807.21;;536.6953;5.375;
1435053573823.5;;536.6953;5.375;
1435053573840;;536.6953;5.375;
1435053573856.97;;536.6953;5.375;
1435053573873.33;;536.6953;5.375;
1435053573889.85;;536.6953;5.375;
1435053573906.6;;536.6953;5.375;
1435053573923.1;;536.6953;5.375;
1435053573939.7;;536.6953;5.375;
1435053573956.29;;536.6953;5.375;
1435053573972.57;;536.6953;5.375;
1435053573989.32;;536.6953;5.375;
1435053574005.84;;536.6953;5.375;
1435053574022.09;;536.6953;5.375;
1435053574038.93;;536.6953;5.375;
1435053574055.25;;536.6953;5.375;
1435053574072.04;;536.6953;5.375;
1435053574088.55;;536.6953;5.375;
1435053574105.13;;536.6953;5.375;
1435053574121.71;;536.6953;5.375;
1435053574138.24;;536.6953;5.375;
1435053574154.68;;536.6953;5.375;
1435053574171.19;;536.6953;5.375;
1435053574187.91;;536.6953;5.375;
1435053574204.54;;536.6953;5.375;
1435053574221.11;;536.6953;5.375;
1435053574237.57;;536.6953;5.375;
1435053574254.16;;536.6953;5.375;
1435053574270.74;;536.6953;5.375;
1435053574287.17;;536.6953;5.375;
1435053574303.81;;536.6953;5.375;
1435053574320.46;;536.6953;5.375;
1435053574336.9;;536.6953;5.375;
1435053574353.32;;536.6953;5.375;
1435053574370.12;;536.6953;6.375;
1435053574386.61;;536.6953;8.460938;
1435053574403.14;;536.6953;12.63672;
1435053574419.72;;536.6953;18.89844;
1435053574436.39;;538.7852;35.59766;
1435053574452.8;;541.9141;60.64844;
1435053574469.44;;547.1328;91.95703;
1435053574485.96;;551.3086;117.0078;
1435053574502.95;;555.4844;155.625;
1435053574519.57;;557.5703;174.4102;
1435053574536.57;;559.6563;193.1953;
1435053574553.11;;559.6563;193.1953;
1435053574569.73;;559.6563;193.1953;
1435053574586.36;;559.6563;193.1953;
1435053574602.8;;559.6563;193.1953;
1435053574619.44;;559.6563;193.1953;
1435053574636;;559.6563;193.1953;
1435053574652.81;;559.6563;193.1953;
1435053574669.65;;559.6563;193.1953;
1435053574686.23;;559.6563;193.1953;
1435053574702.85;;559.6563;193.1953;
1435053574719.45;;559.6563;193.1953;
1435053574736.24;;559.6563;193.1953;
1435053574752.75;;559.6563;193.1953;
1435053574769.45;;559.6563;193.1953;
1435053574786.06;;559.6563;193.1953;
1435053574802.91;;559.6563;193.1953;
1435053574819.57;;559.6563;193.1953;
1435053574836.17;;559.6563;193.1953;
1435053574852.71;;559.6563;193.1953;
1435053574869.42;;559.6563;193.1953;
1435053574886.04;;559.6563;193.1953;
1435053574902.66;;559.6563;193.1953;
1435053574919.65;;559.6563;193.1953;
1435053574936.24;;559.6563;193.1953;
1435053574952.81;;559.6563;193.1953;
1435053574969.54;;559.6563;193.1953;
1435053574986.1;;559.6563;193.1953;
1435053575002.77;;559.6563;193.1953;
1435053575019.41;;559.6563;193.1953;
1435053575043.39;;559.6563;193.1953;
1435053575070.21;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575086.1;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575102.74;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575119.57;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575136.21;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575152.7;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575169.34;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575185.87;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575202.64;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575219.27;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575236.1;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575252.66;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575269.52;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575286.13;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575302.78;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575319.42;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575336.15;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575352.75;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575369.47;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575386.16;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575402.9;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575419.3;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575436.33;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575452.83;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575469.53;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575486.15;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575502.95;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575519.67;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575536.28;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575552.73;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575569.44;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575586.13;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575602.7;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575619.34;1;typeI2;boy;2;1;;559.6563;193.1953;
1435053575636.23;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575652.72;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575669.49;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575686.15;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575702.85;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575719.51;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575736.19;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575752.94;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575769.6;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575786.22;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575802.91;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575819.49;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575836.16;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575852.75;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575869.52;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575886.36;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575903.08;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575919.72;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575936.43;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575952.76;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575969.48;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053575986.37;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576002.96;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576019.57;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576036.14;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576052.72;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576069.74;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576086.34;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576102.9;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576119.48;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576136.16;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576152.9;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576169.7;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576186.29;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576202.88;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576219.49;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576236.17;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576252.75;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576269.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576286.16;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576302.76;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576319.36;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576335.88;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576352.88;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576369.78;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576386.41;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576402.95;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576419.56;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576436.46;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576453;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576469.85;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576486.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576503.05;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576519.62;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576536.27;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576552.84;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576569.88;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576586.43;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576602.97;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576619.63;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576636.3;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576652.8;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576669.41;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576686.25;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576702.9;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576719.7;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576736.32;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576753.06;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576769.81;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576786.29;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576802.92;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576819.86;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576836.4;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576852.95;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576869.78;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576886.45;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576903.11;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576919.79;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576936.27;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576952.83;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576969.58;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053576986.23;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577002.93;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577019.52;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577044.57;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577061.76;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577078.72;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577095.17;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577111.85;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577127.84;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577145;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577161.19;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577178.15;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577194.56;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577211.1;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577227.7;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577244.32;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577260.55;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577277.46;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577293.83;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577310.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577327.1;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577343.07;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577360.41;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577376.73;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577393.14;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577409.94;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577426.52;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577442.56;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577459.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577475.91;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577492.63;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577508.62;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577525.65;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577542.23;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577558.54;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577574.86;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577591.87;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577608.42;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577624.59;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577641.55;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577658.01;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577674.31;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577691.19;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577707.34;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577724.51;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577740.59;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577757.53;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577773.91;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577790.63;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577807.15;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577823.51;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577840.21;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577856.54;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577872.83;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577889.92;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577906.42;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577922.79;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577939.45;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577955.98;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577972.58;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053577989.19;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578005.79;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578022.29;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578038.85;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578055.3;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578072.14;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578088.53;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578105.05;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578121.79;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578138.27;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578154.61;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578171.37;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578187.82;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578204.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578221.03;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578237.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578254.01;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578270.72;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578287.16;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578303.68;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578320.39;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578336.87;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578353.37;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578370.07;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578386.51;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578403.28;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578419.92;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578436.42;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578453.29;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578470.08;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578486.59;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578503.29;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578520.23;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578536.82;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578553.28;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578569.96;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578586.42;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578603.1;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578619.69;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578636.39;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578653.19;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578670.01;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578686.56;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578703.45;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578720.06;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578736.58;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578753.1;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578769.75;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578786.41;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578803.12;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578819.63;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578836.61;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578853.12;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578869.76;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578886.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578903.14;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578919.71;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578936.43;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578953.18;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578969.84;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053578986.4;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579003.11;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579019.84;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579036.48;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579053;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579069.77;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579086.36;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579102.93;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579119.6;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579136.15;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579152.8;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579169.78;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579186.67;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579203.24;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579219.78;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579236.78;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579253.23;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579270.05;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579286.61;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579303.05;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579319.74;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579336.42;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579352.91;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579370.08;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579386.64;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579403.44;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579420.02;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579436.68;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579453.02;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579469.86;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579486.5;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579503.09;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579519.7;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579536.55;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579553.02;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579569.99;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579586.6;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579603.28;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579619.78;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579636.45;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579652.96;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579669.75;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579686.65;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579703.25;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579719.82;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579736.39;1;typeI2;boy;2;1;;559.6563;193.8906;
1435053579752.88;occluderUp;;559.6563;193.8906;
1435053579769.53;occluderUp;;559.6563;193.8906;
1435053579786.28;occluderUp;;558.6563;197.8906;
1435053579803.43;occluderUp;;554.4844;213.5469;
1435053579820.04;occluderUp;;550.3086;227.1172;
1435053579836.68;occluderUp;;545.0898;243.8125;
1435053579853.03;occluderUp;;540.9141;255.2969;
1435053579869.76;occluderUp;;536.7422;261.5586;
1435053579886.38;occluderUp;;533.6094;266.7773;
1435053579903.13;occluderUp;;533.6094;266.7773;
1435053579919.79;occluderUp;;533.6094;266.7773;
1435053579936.45;occluderUp;;533.6094;266.7773;
1435053579952.91;occluderUp;;533.6094;266.7773;
1435053579969.61;occluderUp;;533.6094;266.7773;
1435053579986.49;occluderUp;;533.6094;266.7773;
1435053580003.15;occluderUp;;533.6094;266.7773;
1435053580019.69;occluderUp;;533.6094;266.7773;
1435053580036.22;occluderUp;;533.6094;266.7773;
1435053580052.83;occluderUp;;533.6094;266.7773;
1435053580069.55;occluderUp;;533.6094;266.7773;
1435053580086.15;occluderUp;;533.6094;266.7773;
1435053580102.72;occluderUp;;533.6094;266.7773;
1435053580119.93;occluderUp;;533.6094;266.7773;
1435053580136.58;occluderUp;;533.6094;266.7773;
1435053580153.03;occluderUp;;514.6094;274.7773;
1435053580169.71;occluderUp;;450.9453;304;
1435053580186.26;occluderUp;;369.5352;347.8359;
1435053580202.91;occluderUp;;249.5117;425.0664;
1435053580219.47;occluderUp;;184.8008;476.207;
1435053580236.59;occluderUp;;99.21875;553.4414;
1435053580253.14;occluderUp;;31.37891;625.457;
1435053580269.83;occluderUp;;-10.36719;672;
1435053580286.6;occluderUp;;-50.02734;672;
1435053580303.29;occluderUp;;-61.50781;672;
1435053580319.79;occluderUp;;-78.20703;672;
1435053580336.35;occluderUp;;-85.51563;672;
1435053580352.85;occluderUp;;-88.51563;672;
1435053580370.09;occluderUp;;-88.51563;672;
1435053580386.68;occluderUp;;-88.51563;672;
1435053580403.32;occluderUp;;-88.51563;672;
1435053580419.89;occluderUp;;-88.51563;672;
1435053580436.54;occluderUp;;-88.51563;672;
1435053580453.02;occluderUp;;-88.51563;672;
1435053580470.04;occluderUp;;-88.51563;672;
1435053580486.63;occluderUp;;-88.51563;672;
1435053580503.26;occluderUp;;-86.51563;672;
1435053580519.75;occluderUp;;-82.33984;665.7383;
1435053580536.6;occluderUp;;-80.25391;663.6523;
1435053580553.2;occluderUp;;-80.25391;662.957;
1435053580569.96;occluderUp;;-80.25391;662.2617;
1435053580586.64;occluderUp;;-80.25391;660.1719;
1435053580603.27;occluderUp;;-80.25391;659.4766;
1435053580619.89;occluderUp;;-80.25391;657.3906;
1435053580636.39;occluderUp;;-79.20703;652.1719;
1435053580653.04;occluderUp;;-62.50781;630.2539;
1435053580669.89;occluderUp;;-23.89453;594.7695;
1435053580686.62;occluderUp;;54.38281;538.4102;
1435053580703.16;occluderUp;;109.6992;499.793;
1435053580719.69;occluderUp;;125.3555;483.0938;
1435053580736.6;occluderUp;;139.2695;467.0898;
1435053580753.09;occluderUp;;147.6211;457.6953;
1435053580769.75;occluderUp;;147.6211;457.6953;
1435053580786.45;occluderUp;;147.6211;457.6953;
1435053580803.08;occluderUp;;147.6211;457.6953;
1435053580819.67;occluderUp;;147.6211;457.6953;
1435053580836.3;occluderUp;;147.6211;457.6953;
1435053580852.75;occluderUp;;147.6211;457.6953;
1435053580869.36;occluderUp;;147.6211;457.6953;
