#Starting log sesion 08:50:18:178
%Timestamp;streamData
1434999018192.84;;
1434999018195.05;;
1434999018363.06;;
1434999018419.42;;
1434999018436.04;;
1434999018455.36;;
1434999018471.87;;
1434999018488.63;;
1434999018505.29;;
1434999018521.92;;
1434999018538.28;;
1434999018555.2;;
1434999018571.27;;
1434999018588.02;;
1434999018604.72;;
1434999018621.33;;
1434999018637.98;;
1434999018654.53;;
1434999018671.58;;
1434999018688.26;;
1434999018704.91;;
1434999018721.59;;
1434999018738.23;;
1434999018755.44;;
1434999018772.04;;
1434999018788.82;;
1434999018805.41;;
1434999018822.18;;
1434999018838.67;;
1434999018855.16;;
1434999018871.36;;
1434999018888.07;;
1434999018904.73;;
1434999018921.37;;
1434999018937.99;;
1434999018954.55;;
1434999018971.36;;
1434999018988.04;;
1434999019004.65;;
1434999019021.34;;
1434999019037.95;;
1434999019054.67;;
1434999019071.36;;
1434999019088.02;;
1434999019104.65;;
1434999019121.34;;
1434999019151.24;;
1434999019171.26;;
1434999019203.63;;
1434999019220.22;;
1434999019240.98;;
1434999019257.64;;
1434999019274.32;;
1434999019291.02;;
1434999019307.65;;
1434999019412.04;;
1434999019428.58;;
1434999019475.84;1;typeD;startStimuli;2;0;;
1434999019483.49;1;typeD;startStimuli;2;0;;
1434999019503.2;1;typeD;startStimuli;2;0;;
1434999019519.86;1;typeD;startStimuli;2;0;;
1434999019536.55;1;typeD;startStimuli;2;0;;
1434999019555.35;1;typeD;startStimuli;2;0;;
1434999019571.92;1;typeD;startStimuli;2;0;;
1434999019591.43;1;typeD;startStimuli;2;0;;
1434999019608.63;1;typeD;startStimuli;2;0;;
1434999019625.14;1;typeD;startStimuli;2;0;;
1434999019671.29;1;typeD;startStimuli;2;0;;
1434999019687.93;1;typeD;startStimuli;2;0;;
1434999019707.61;1;typeD;startStimuli;2;0;;
1434999019724.39;1;typeD;startStimuli;2;0;;
1434999019740.9;1;typeD;startStimuli;2;0;;
1434999019757.53;1;typeD;startStimuli;2;0;;
1434999019775.38;1;typeD;startStimuli;2;0;;
1434999019792.3;1;typeD;startStimuli;2;0;;
1434999019809.3;1;typeD;startStimuli;2;0;;
1434999019825.28;1;typeD;startStimuli;2;0;;
1434999019841.99;1;typeD;startStimuli;2;0;;
1434999019858.28;1;typeD;startStimuli;2;0;;
1434999019875.23;1;typeD;startStimuli;2;0;;
1434999019891.79;1;typeD;startStimuli;2;0;;
1434999019908;1;typeD;startStimuli;2;0;;
1434999019924.64;1;typeD;startStimuli;2;0;;
1434999019941.26;1;typeD;startStimuli;2;0;;
1434999019957.94;1;typeD;startStimuli;2;0;;
1434999019974.45;1;typeD;startStimuli;2;0;;
1434999019991.22;1;typeD;startStimuli;2;0;;
1434999020007.62;1;typeD;startStimuli;2;0;;
1434999020023.96;1;typeD;startStimuli;2;0;;
1434999020040.61;1;typeD;startStimuli;2;0;;
1434999020059.58;1;typeD;startStimuli;2;0;;
1434999020076.73;1;typeD;startStimuli;2;0;;
1434999020092.84;1;typeD;startStimuli;2;0;;
1434999020115.11;1;typeD;startStimuli;2;0;;
1434999020132.58;1;typeD;startStimuli;2;0;;
1434999020148.89;1;typeD;startStimuli;2;0;;
1434999020171.04;1;typeD;startStimuli;2;0;;
1434999020187.71;1;typeD;startStimuli;2;0;;
1434999020207.34;1;typeD;startStimuli;2;0;;
1434999020224.05;1;typeD;startStimuli;2;0;;
1434999020240.59;1;typeD;startStimuli;2;0;;
1434999020257.12;1;typeD;startStimuli;2;0;;
1434999020273.78;1;typeD;startStimuli;2;0;;
1434999020290.61;1;typeD;startStimuli;2;0;;
1434999020307.52;1;typeD;startStimuli;2;0;;
1434999020324.24;1;typeD;startStimuli;2;0;;
1434999020340.83;1;typeD;startStimuli;2;0;;
1434999020359.51;1;typeD;startStimuli;2;0;;
1434999020376.7;1;typeD;startStimuli;2;0;;
1434999020392.79;1;typeD;startStimuli;2;0;;
1434999020409.46;1;typeD;startStimuli;2;0;;
1434999020426.31;1;typeD;startStimuli;2;0;;
1434999020443.92;1;typeD;startStimuli;2;0;;
1434999020461.13;1;typeD;startStimuli;2;0;;
1434999020477.11;1;typeD;startStimuli;2;0;;
1434999020493.76;1;typeD;startStimuli;2;0;;
1434999020510.5;1;typeD;startStimuli;2;0;;
1434999020527.21;1;typeD;startStimuli;2;0;;
1434999020543.74;1;typeD;startStimuli;2;0;;
1434999020560.58;1;typeD;startStimuli;2;0;;
1434999020576.97;1;typeD;startStimuli;2;0;;
1434999020593.07;1;typeD;startStimuli;2;0;;
1434999020609.72;1;typeD;startStimuli;2;0;;
1434999020626.33;1;typeD;startStimuli;2;0;;
1434999020643.75;1;typeD;startStimuli;2;0;;
1434999020660.96;1;typeD;startStimuli;2;0;;
1434999020677.62;1;typeD;startStimuli;2;0;;
1434999020693.57;1;typeD;startStimuli;2;0;;
1434999020710.33;1;typeD;startStimuli;2;0;;
1434999020727;1;typeD;startStimuli;2;0;;
1434999020743.72;1;typeD;startStimuli;2;0;;
1434999020759.78;1;typeD;startStimuli;2;0;;
1434999020776.36;1;typeD;startStimuli;2;0;;
1434999020792.95;1;typeD;startStimuli;2;0;;
1434999020809.58;1;typeD;startStimuli;2;0;;
1434999020826.29;1;typeD;startStimuli;2;0;;
1434999020842.89;1;typeD;startStimuli;2;0;;
1434999020859.35;1;typeD;startStimuli;2;0;;
1434999020875.82;1;typeD;startStimuli;2;0;;
1434999020892.16;1;typeD;startStimuli;2;0;;
1434999020909.11;1;typeD;startStimuli;2;0;;
1434999020927.37;1;typeD;startStimuli;2;0;;
1434999020944.37;1;typeD;startStimuli;2;0;;
1434999020961.13;1;typeD;startStimuli;2;0;;
1434999020977.08;1;typeD;startStimuli;2;0;;
1434999020993.74;1;typeD;startStimuli;2;0;;
1434999021010.32;1;typeD;startStimuli;2;0;;
1434999021027.15;1;typeD;startStimuli;2;0;;
1434999021043.48;1;typeD;startStimuli;2;0;;
1434999021060.11;1;typeD;startStimuli;2;0;;
1434999021076.8;1;typeD;startStimuli;2;0;;
1434999021093.46;1;typeD;startStimuli;2;0;;
1434999021109.87;1;typeD;startStimuli;2;0;;
1434999021126.72;1;typeD;startStimuli;2;0;;
1434999021143.35;1;typeD;startStimuli;2;0;;
1434999021159.58;1;typeD;startStimuli;2;0;;
1434999021176.23;1;typeD;startStimuli;2;0;;
1434999021192.79;1;typeD;startStimuli;2;0;;
1434999021209.65;1;typeD;startStimuli;2;0;;
1434999021227.65;1;typeD;startStimuli;2;0;;
1434999021242.55;1;typeD;startStimuli;2;0;;
1434999021259.59;1;typeD;startStimuli;2;0;;
1434999021276.34;1;typeD;startStimuli;2;0;;
1434999021292.77;1;typeD;startStimuli;2;0;;
1434999021309.56;1;typeD;startStimuli;2;0;;
1434999021326.14;1;typeD;startStimuli;2;0;;
1434999021343.9;1;typeD;startStimuli;2;0;;
1434999021360.63;1;typeD;startStimuli;2;0;;
1434999021377.28;1;typeD;startStimuli;2;0;;
