#Starting log sesion 12:27:07:552
%Timestamp;streamData
1435055227552.9;74;;825.8945;884.0977;
1435055227568.2;74;;825.8945;884.0977;
1435055227585.24;74;;825.8945;884.0977;
1435055227602.18;74;;825.8945;884.0977;
1435055227618.82;74;;825.8945;884.0977;
1435055227635.24;74;;825.8945;884.0977;
1435055227651.93;74;;825.8945;884.0977;
1435055227669.4;74;;825.8945;884.0977;
1435055227686.06;74;;825.8945;884.0977;
1435055227702.77;74;;825.8945;884.0977;
1435055227719.39;74;;825.8945;884.0977;
1435055227735.84;74;;824.8945;886.0977;
1435055227752.5;74;;815.5039;896.5352;
1435055227769.24;74;;805.0664;909.0586;
1435055227785.89;74;;797.7617;918.4531;
1435055227802.54;74;;788.3672;930.9766;
1435055227819.32;74;;784.1914;937.2383;
1435055227835.6;74;;781.4102;940.7188;
1435055227852.33;74;;779.3203;941.7617;
1435055227868.9;74;;778.625;941.7617;
1435055227885.68;74;;777.9297;941.7617;
1435055227902.34;74;;777.9297;941.7617;
1435055227918.94;74;;776.9297;941.7617;
1435055227935.41;74;;776.9297;940.7617;
1435055227952.08;74;;776.2344;940.7617;
1435055227969.04;74;;776.2344;940.7617;
1435055227985.64;74;;776.2344;940.7617;
1435055228002.55;74;;775.2344;940.7617;
1435055228019.15;74;;775.2344;940.7617;
1435055228035.76;74;;775.2344;940.7617;
1435055228052.53;74;;774.2344;940.7617;
1435055228069.23;74;;774.2344;942.8477;
1435055228085.68;74;;774.2344;944.9375;
1435055228102.36;74;;773.1914;950.1563;
1435055228118.91;74;;773.1914;956.418;
1435055228135.77;74;;773.1914;962.6797;
1435055228152.47;74;;772.1484;969.9844;
1435055228169.17;74;;772.1484;975.2031;
1435055228185.63;74;;772.1484;977.9883;
1435055228202.5;74;;772.1484;977.9883;
1435055228219.21;74;;772.1484;977.9883;
1435055228235.8;74;;772.1484;977.9883;
1435055228252.44;74;;772.1484;977.9883;
1435055228269.25;74;;772.1484;977.9883;
1435055228285.87;74;;772.1484;977.9883;
1435055228302.5;74;;772.1484;977.9883;
1435055228319.05;74;;772.1484;977.9883;
1435055228335.88;74;;772.1484;977.9883;
1435055228352.64;74;;772.1484;978.9883;
1435055228369.25;74;;772.1484;978.9883;
1435055228385.91;74;;772.1484;979.6836;
1435055228402.64;74;;772.1484;980.3789;
1435055228419.2;74;;772.1484;981.0742;
1435055228435.61;74;;772.1484;983.1602;
1435055228452.24;74;;772.1484;983.8594;
1435055228470.6;74;;772.1484;984.5547;
1435055228487.41;74;;772.1484;984.5547;
1435055228503.82;74;;772.1484;984.5547;
1435055228520.55;74;;772.1484;984.5547;
1435055228536.82;74;;772.1484;984.5547;
1435055228553.58;74;;772.1484;984.5547;
1435055228570.12;74;;772.1484;984.5547;
1435055228592.36;74;;772.1484;984.5547;
1435055228609.1;74;;772.1484;984.5547;
1435055228626.31;74;;772.1484;984.5547;
1435055228642.97;74;;772.1484;984.5547;
1435055228658.84;74;;772.1484;984.5547;
1435055228675.34;74;;772.1484;984.5547;
1435055228691.81;74;;772.1484;984.5547;
1435055228708.53;74;;772.1484;984.5547;
1435055228725.51;74;;772.1484;984.5547;
1435055228741.56;74;;772.1484;984.5547;
1435055228758.11;74;;772.1484;984.5547;
1435055228775.13;74;;772.1484;984.5547;
1435055228791.46;74;;772.1484;984.5547;
1435055228807.99;74;;772.1484;984.5547;
1435055228824.97;74;;772.1484;984.5547;
1435055228841.58;74;;772.1484;984.5547;
1435055228858.06;74;;772.1484;984.5547;
1435055228874.23;74;;772.1484;984.5547;
1435055228891.12;74;;772.1484;984.5547;
1435055228907.7;74;;772.1484;984.5547;
1435055228923.73;74;;772.1484;984.5547;
1435055228940.84;74;;772.1484;984.5547;
1435055228957.45;74;;772.1484;984.5547;
1435055228973.55;74;;772.1484;984.5547;
1435055228990.22;74;;772.1484;984.5547;
1435055229007.06;74;;772.1484;984.5547;
1435055229023.35;74;;772.1484;984.5547;
1435055229040.1;74;;772.1484;984.5547;
1435055229056.2;74;;772.1484;984.5547;
1435055229073.15;74;;772.1484;984.5547;
1435055229089.73;74;;772.1484;984.5547;
1435055229106.43;74;;772.1484;984.5547;
1435055229122.79;74;;772.1484;984.5547;
1435055229139.43;74;;772.1484;984.5547;
1435055229155.85;74;;772.1484;984.5547;
1435055229172.58;74;;772.1484;984.5547;
1435055229189.18;74;;772.1484;984.5547;
1435055229205.66;74;;772.1484;984.5547;
1435055229222.12;74;;772.1484;984.5547;
1435055229238.84;74;;772.1484;984.5547;
1435055229255.34;74;;772.1484;984.5547;
1435055229271.89;74;;772.1484;984.5547;
1435055229288.41;74;;772.1484;984.5547;
1435055229305.03;74;;772.1484;984.5547;
1435055229321.52;74;;772.1484;984.5547;
1435055229337.99;74;;772.1484;984.5547;
1435055229354.38;74;;772.1484;984.5547;
1435055229371.16;74;;772.1484;984.5547;
1435055229387.7;74;;772.1484;984.5547;
1435055229404.15;74;;772.1484;984.5547;
1435055229420.96;74;;772.1484;984.5547;
1435055229437.36;74;;772.1484;984.5547;
1435055229486.31;74;;772.1484;984.5547;
1435055229502.75;74;;772.1484;984.5547;
1435055229519.37;74;;772.1484;984.5547;
1435055229535.88;74;;772.1484;984.5547;
1435055229552.65;74;;772.1484;984.5547;
1435055229569.46;74;;772.1484;984.5547;
1435055229586.07;74;;772.1484;984.5547;
1435055229602.72;74;;772.1484;984.5547;
1435055229619.39;74;;772.1484;984.5547;
1435055229635.95;74;;772.1484;984.5547;
1435055229652.74;74;;772.1484;984.5547;
1435055229669.24;74;;772.1484;984.5547;
1435055229685.85;74;;772.1484;984.5547;
1435055229702.4;74;;772.1484;984.5547;
1435055229719.37;74;;772.1484;984.5547;
1435055229735.88;74;;772.1484;984.5547;
1435055229752.53;74;;772.1484;984.5547;
1435055229769.15;74;;772.1484;984.5547;
1435055229785.73;74;;772.1484;984.5547;
1435055229802.43;74;;772.1484;984.5547;
1435055229819.07;74;;772.1484;984.5547;
1435055229836.16;74;;772.1484;984.5547;
1435055229852.86;74;;772.1484;984.5547;
1435055229869.54;74;;772.1484;984.5547;
1435055229886.13;74;;772.1484;984.5547;
1435055229902.72;74;;772.1484;984.5547;
1435055229919.35;74;;772.1484;984.5547;
1435055229936.11;74;;772.1484;984.5547;
1435055229953.47;74;;772.1484;984.5547;
1435055229970.08;74;;772.1484;984.5547;
1435055229986.66;74;;772.1484;984.5547;
1435055230003.23;74;;772.1484;984.5547;
1435055230019.84;74;;772.1484;984.5547;
1435055230036.17;74;;772.1484;984.5547;
1435055230052.94;74;;772.1484;984.5547;
1435055230069.47;74;;772.1484;984.5547;
1435055230086.11;74;;772.1484;984.5547;
1435055230102.72;74;;772.1484;984.5547;
1435055230119.32;74;;772.1484;984.5547;
1435055230135.81;74;;772.1484;984.5547;
1435055230152.59;74;;772.1484;984.5547;
1435055230169.59;74;;772.1484;984.5547;
1435055230186.25;74;;772.1484;984.5547;
1435055230202.77;74;;772.1484;984.5547;
1435055230219.34;74;;772.1484;984.5547;
1435055230235.8;74;;772.1484;984.5547;
1435055230252.56;74;;772.1484;984.5547;
1435055230269.48;74;;772.1484;984.5547;
1435055230286.2;74;;772.1484;984.5547;
1435055230302.7;74;;772.1484;984.5547;
1435055230319.25;74;;772.1484;984.5547;
1435055230335.95;74;;772.1484;984.5547;
1435055230352.72;74;;772.1484;984.5547;
1435055230369.37;74;;772.1484;984.5547;
1435055230385.93;74;;772.1484;984.5547;
1435055230402.51;74;;772.1484;984.5547;
1435055230419.07;74;;772.1484;984.5547;
1435055230435.79;74;;772.1484;984.5547;
1435055230468.7;74;;772.1484;984.5547;
1435055230485.77;74;;772.1484;984.5547;
1435055230502.95;74;;772.1484;984.5547;
1435055230519.65;74;;772.1484;984.5547;
1435055230536.22;74;;772.1484;984.5547;
1435055230552.83;74;;772.1484;984.5547;
1435055230687.1;74;;772.1484;984.5547;
1435055230703.75;74;;772.1484;984.5547;
1435055230735.86;74;;772.1484;984.5547;
1435055230752.58;74;;772.1484;984.5547;
1435055230769.18;74;;772.1484;984.5547;
1435055230785.87;74;;772.1484;984.5547;
1435055230802.51;74;;772.1484;984.5547;
1435055230819.12;74;;772.1484;984.5547;
1435055230836.14;74;;772.1484;984.5547;
1435055230852.89;74;;772.1484;984.5547;
1435055230869.61;74;;772.1484;984.5547;
1435055230886.17;74;;772.1484;984.5547;
1435055230902.87;74;;772.1484;984.5547;
1435055230919.41;74;;772.1484;984.5547;
1435055230938.51;74;;772.1484;984.5547;
1435055230955.03;74;;772.1484;984.5547;
1435055230971.84;74;;772.1484;984.5547;
1435055230988.61;74;;772.1484;984.5547;
1435055231005.09;74;;772.1484;984.5547;
1435055231021.46;74;;772.1484;984.5547;
1435055231038.29;74;;772.1484;984.5547;
1435055231054.45;74;;772.1484;984.5547;
1435055231071.1;74;;772.1484;984.5547;
1435055231087.98;74;;772.1484;984.5547;
1435055231106.78;74;;772.1484;984.5547;
1435055231123.63;74;;772.1484;984.5547;
1435055231140.37;74;;772.1484;984.5547;
1435055231156.62;74;;772.1484;984.5547;
1435055231173.1;74;;772.1484;984.5547;
1435055231189.97;74;;772.1484;984.5547;
1435055231206.21;74;;772.1484;984.5547;
1435055231252.85;74;;772.1484;984.5547;
1435055231286.25;74;;772.1484;984.5547;
1435055231302.83;74;;772.1484;984.5547;
1435055231319.42;74;;772.1484;984.5547;
1435055231335.86;74;;772.1484;984.5547;
1435055231352.49;74;;772.1484;984.5547;
1435055231369.11;74;;772.1484;984.5547;
1435055231386.07;74;;772.1484;984.5547;
1435055231402.74;74;;772.1484;984.5547;
1435055231419.25;74;;772.1484;984.5547;
1435055231437.74;74;;772.1484;984.5547;
1435055231454.27;74;;772.1484;984.5547;
1435055231471.24;74;;772.1484;984.5547;
1435055231487.59;74;;772.1484;984.5547;
1435055231504.15;74;;772.1484;984.5547;
1435055231520.7;74;;772.1484;984.5547;
1435055231537.15;74;;772.1484;984.5547;
1435055231553.81;74;;772.1484;984.5547;
1435055231570.34;74;;772.1484;984.5547;
1435055231586.99;74;;772.1484;984.5547;
1435055231603.51;74;;772.1484;984.5547;
1435055231620.15;74;;772.1484;984.5547;
1435055231703.53;74;;772.1484;984.5547;
1435055231737.07;74;;758.668;982.4648;
1435055231754.06;74;;729.4414;975.1602;
1435055231770.74;74;;690.8242;964.7227;
1435055231787.61;74;;662.6445;956.375;
1435055231803.99;74;;631.3359;946.9805;
1435055231820.99;74;;608.375;939.6758;
1435055231837.84;74;;594.8047;934.457;
1435055231854.97;74;;586.457;930.2813;
1435055231871.82;74;;579.1523;927.1484;
1435055231888.47;74;;576.0195;925.0625;
1435055231905.09;74;;575.3242;924.3672;
1435055231924.74;74;;574.2813;923.3242;
1435055231941.67;74;;573.2813;922.3242;
1435055231957.96;74;;573.2813;922.3242;
1435055232069.5;74;;349.9297;526.7617;
1435055232086.18;74;;333.2305;480.8398;
1435055232102.77;74;;328.0117;468.3164;
1435055232119.49;74;;321.75;451.6172;
1435055232136.08;74;;321.75;451.6172;
1435055232155.4;74;;321.75;451.6172;
1435055232172.24;74;;321.75;451.6172;
1435055232188.88;74;;321.75;451.6172;
1435055232205.32;74;;321.75;451.6172;
1435055232221.97;74;;321.75;451.6172;
1435055232238.43;74;;321.75;451.6172;
1435055232254.79;74;;321.75;451.6172;
1435055232271.9;74;;321.75;451.6172;
1435055232302.71;74;;321.75;451.6172;
1435055232319.24;74;;321.75;451.6172;
1435055232336.21;74;;321.75;450.6172;
1435055232425.07;74;;318.6172;444.3555;
1435055232453.64;74;;318.6172;444.3555;
1435055232470.26;74;;318.6172;444.3555;
1435055232903.33;74;;342.625;531.5898;
1435055232936.91;74;;345.7539;537.8516;
1435055233003.3;74;;348.8867;549.332;
1435055233020.33;74;;350.2773;552.8125;
1435055233036.98;74;;350.2773;555.9414;
1435055233086.1;74;;353.4102;565.3359;
1435055233303.96;74;;407.6367;648.4844;
1435055233352.9;74;;407.6367;648.4844;
1435055233419.63;74;;407.6367;648.4844;
1435055233570.56;74;;407.6367;647.4844;
1435055233587.14;74;;407.6367;647.4844;
1435055233603.58;74;;407.6367;647.4844;
1435055233620.15;74;;407.6367;647.4844;
1435055233637;74;;407.6367;647.4844;
1435055233653.54;74;;407.6367;647.4844;
1435055233670.28;74;;407.6367;647.4844;
1435055233686.97;74;;405.6367;645.4844;
1435055233703.56;74;;400.418;640.2656;
1435055233720.1;74;;395.1992;635.0469;
1435055233736.92;74;;383.7188;624.6094;
1435055233753.53;74;;378.5;618.3477;
1435055233770.14;74;;374.3281;614.1719;
1435055233786.64;74;;371.543;611.3906;
1435055233836.82;74;;368.7617;608.2578;
1435055233853.33;74;;368.7617;607.5625;
1435055233869.89;74;;367.7617;607.5625;
1435055233886.51;74;;367.7617;607.5625;
1435055233953.09;74;;367.7617;607.5625;
1435055233987;74;;367.7617;607.5625;
1435055234003.67;74;;367.7617;607.5625;
1435055234020.22;74;;367.7617;607.5625;
1435055234538.16;74;;641.9023;835.3945;
1435055234570.25;74;;367.9023;607.3945;
1435055234586.79;74;;367.9023;607.3945;
1435055234719.89;74;;367.9023;607.3945;
1435055234736.69;74;;367.9023;607.3945;
1435055234770.27;74;;367.9023;607.3945;
