#Starting log sesion 11:55:33:430
%Timestamp;streamData
1435053333441.32;;809.7891;618.543;
1435053335375.24;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335391.87;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335425.93;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335442.46;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335459.12;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335475.81;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335492.49;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335508.92;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335553.99;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335573.92;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335590.67;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335607.22;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335626.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335642.74;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335659.56;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335677.85;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335694.96;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335711.62;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335728.35;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335744.36;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335760.86;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335777.66;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335794.06;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335810.47;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335827.02;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335843.7;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335860.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335876.98;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335894.14;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335911.23;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335927.42;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335944.09;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335960.56;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335977.33;1;typeA;boy;2;0;;720.0313;460.9453;
1435053335994.06;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336010.14;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336026.77;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336043.41;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336059.96;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336078.11;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336095.31;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336111.38;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336128.03;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336144.69;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336161.23;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336177.6;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336194.69;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336210.74;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336227.37;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336244.05;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336260.57;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336277.24;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336293.95;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336310.6;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336326.67;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336343.32;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336359.86;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336376.6;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336393.26;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336409.97;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336426.66;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336443.28;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336459.8;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336478.16;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336495.06;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336511.43;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336528.08;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336544.72;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336561.22;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336578.06;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336594.65;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336610.76;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336627.4;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336644.02;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336662.05;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336678.96;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336695.43;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336712.08;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336728.81;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336745.35;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336761.91;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336778.75;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336794.74;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336811.39;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336828.03;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336844.69;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336861.28;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336878.43;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336895.07;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336911.89;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336928.4;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336945.03;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336961.59;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336978.33;1;typeA;boy;2;0;;720.0313;460.9453;
1435053336994.47;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337011.07;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337027.72;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337046.43;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337062.96;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337079.72;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337096.37;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337113.05;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337129.65;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337146.38;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337162.36;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337179.05;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337195.7;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337212.36;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337228.98;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337245.65;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337262;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337278.82;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337295.43;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337312.16;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337328.72;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337345.36;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337362.15;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337378.96;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337395.55;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337412.22;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337428.88;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337445.62;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337462.01;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337478.85;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337495.46;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337512.1;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337528.69;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337546.22;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337562.78;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337579.52;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337596.18;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337612.81;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337629.47;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337646.16;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337662.12;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337678.9;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337695.58;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337712.05;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337730.56;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337747.27;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337763.83;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337780.37;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337797.17;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337814.18;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337831.34;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337847.44;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337864.09;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337880.66;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337897.48;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337914;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337930.75;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337946.79;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337963.44;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337979.93;1;typeA;boy;2;0;;720.0313;460.9453;
1435053337996.72;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338013.05;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338030.33;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338047;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338063.63;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338080.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338096.94;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338114.35;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338131.03;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338147.65;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338164.27;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338180.85;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338197.61;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338214.26;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338230.35;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338247;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338263.63;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338280.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338298.33;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338315.55;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338331.61;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338348.27;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338364.63;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338381.45;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338398.16;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338414.3;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338430.97;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338447.62;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338464.27;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338480.79;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338498.33;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338514.99;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338531.58;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338548.25;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338564.88;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338581.43;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338598.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338614.32;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338630.89;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338647.59;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338664.25;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338680.83;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338697.5;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338714.21;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338730.9;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338747.56;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338764.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338782.31;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338799.63;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338815.75;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338832.4;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338849.03;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338865.41;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338882.17;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338898.99;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338915.58;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338932.25;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338948.89;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338965.53;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338982.51;1;typeA;boy;2;0;;720.0313;460.9453;
1435053338999.34;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339015.97;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339032.65;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339049.29;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339065.91;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339082.22;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339099.01;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339115.65;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339132.37;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339148.93;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339165.6;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339182.15;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339198.94;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339215.53;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339232.19;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339248.84;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339266.25;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339282.78;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339299.48;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339316.17;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339332.77;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339350.41;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339367.09;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339383.75;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339400.31;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339417.03;1;typeA;boy;2;0;;720.0313;460.9453;
1435053339433.41;SetupFinished;;720.0313;460.9453;
1435053339450.63;SetupFinished;;720.0313;460.9453;
1435053339467.3;SetupFinished;;720.0313;460.9453;
1435053339483.95;SetupFinished;;720.0313;460.9453;
1435053339500.51;SetupFinished;;720.0313;460.9453;
1435053339517.27;SetupFinished;;720.0313;460.9453;
1435053339533.9;SetupFinished;;720.0313;460.9453;
1435053339550.56;SetupFinished;;720.0313;460.9453;
1435053339566.67;SetupFinished;;720.0313;460.9453;
1435053339583.28;SetupFinished;;720.0313;460.9453;
1435053339599.84;SetupFinished;;720.0313;460.9453;
1435053339616.57;SetupFinished;;720.0313;460.9453;
1435053339633.09;SetupFinished;;720.0313;460.9453;
1435053339650.38;SetupFinished;;720.0313;460.9453;
1435053339666.98;SetupFinished;;720.0313;460.9453;
1435053339683.61;SetupFinished;;720.0313;460.9453;
1435053339700.18;SetupFinished;;720.0313;460.9453;
1435053339716.94;SetupFinished;;720.0313;460.9453;
1435053339733.58;SetupFinished;;720.0313;460.9453;
1435053339749.98;SetupFinished;;720.0313;460.9453;
1435053339766.41;SetupFinished;;720.0313;460.9453;
1435053339782.99;SetupFinished;;720.0313;460.9453;
1435053339799.77;SetupFinished;;720.0313;460.9453;
1435053339816.41;SetupFinished;;720.0313;460.9453;
1435053339833.04;SetupFinished;;720.0313;460.9453;
1435053339850.35;SetupFinished;;720.0313;460.9453;
1435053339867.04;SetupFinished;;720.0313;460.9453;
1435053339883.67;SetupFinished;;720.0313;460.9453;
1435053339900.18;SetupFinished;;720.0313;460.9453;
1435053339916.96;SetupFinished;;720.0313;460.9453;
1435053339934.56;SetupFinished;;720.0313;460.9453;
1435053339951.23;SetupFinished;;720.0313;460.9453;
1435053339967.9;SetupFinished;;720.0313;460.9453;
1435053339984.55;SetupFinished;;720.0313;460.9453;
1435053340001.14;SetupFinished;;720.0313;460.9453;
1435053340017.85;SetupFinished;;720.0313;460.9453;
1435053340034.41;SetupFinished;;720.0313;460.9453;
1435053340051.12;SetupFinished;;720.0313;460.9453;
1435053340067.72;SetupFinished;;720.0313;460.9453;
1435053340084.4;SetupFinished;;720.0313;460.9453;
1435053340100.89;SetupFinished;;720.0313;460.9453;
1435053340117.68;SetupFinished;;720.0313;460.9453;
1435053340134.25;SetupFinished;;720.0313;460.9453;
1435053340150.89;SetupFinished;;720.0313;460.9453;
1435053340167.48;SetupFinished;;720.0313;460.9453;
1435053340184.16;SetupFinished;;720.0313;460.9453;
1435053340200.68;SetupFinished;;720.0313;460.9453;
1435053340218.44;SetupFinished;;720.0313;460.9453;
1435053340235.63;SetupFinished;;720.0313;460.9453;
1435053340251.72;SetupFinished;;720.0313;460.9453;
1435053340268.4;SetupFinished;;720.0313;460.9453;
1435053340285.01;SetupFinished;;720.0313;460.9453;
1435053340301.23;SetupFinished;;720.0313;460.9453;
1435053340318.44;SetupFinished;;720.0313;460.9453;
1435053340335.08;SetupFinished;;720.0313;460.9453;
1435053340351.75;SetupFinished;;720.0313;460.9453;
1435053340368.41;SetupFinished;;720.0313;460.9453;
1435053340385.09;SetupFinished;;720.0313;460.9453;
1435053340401.57;SetupFinished;;720.0313;460.9453;
1435053340418.47;SetupFinished;;720.0313;460.9453;
1435053340435.17;SetupFinished;;720.0313;460.9453;
1435053340451.77;SetupFinished;;720.0313;460.9453;
1435053340468.44;SetupFinished;;720.0313;460.9453;
1435053340485.08;SetupFinished;;720.0313;460.9453;
1435053340501.62;SetupFinished;;720.0313;460.9453;
1435053340518.37;SetupFinished;;720.0313;460.9453;
1435053340535.05;SetupFinished;;720.0313;460.9453;
1435053340551.64;SetupFinished;;720.0313;460.9453;
1435053340568.29;SetupFinished;;720.0313;460.9453;
1435053340584.92;SetupFinished;;720.0313;460.9453;
1435053340601.53;SetupFinished;;720.0313;460.9453;
1435053340618.51;SetupFinished;;720.0313;460.9453;
1435053340635.19;SetupFinished;;720.0313;460.9453;
1435053340651.8;SetupFinished;;720.0313;460.9453;
1435053340668.55;SetupFinished;;720.0313;460.9453;
1435053340685.11;SetupFinished;;720.0313;460.9453;
1435053340701.65;SetupFinished;;720.0313;460.9453;
1435053340718.4;SetupFinished;;720.0313;460.9453;
1435053340735.13;SetupFinished;;720.0313;460.9453;
1435053340751.72;SetupFinished;;720.0313;460.9453;
1435053340768.35;SetupFinished;;720.0313;460.9453;
1435053340785.04;SetupFinished;;720.0313;460.9453;
1435053340802.31;SetupFinished;;720.0313;460.9453;
1435053340819.06;SetupFinished;;720.0313;460.9453;
1435053340835.74;SetupFinished;;720.0313;460.9453;
1435053340852.35;SetupFinished;;720.0313;460.9453;
1435053340873.47;SetupFinished;;720.0313;460.9453;
1435053340890.29;SetupFinished;;720.0313;460.9453;
1435053340907.11;SetupFinished;;720.0313;460.9453;
1435053340923.69;SetupFinished;;720.0313;460.9453;
1435053340940.27;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053340957.07;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053340973.68;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053340989.77;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341006.39;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341022.96;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341039.42;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341056.35;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341072.99;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341089.07;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341105.71;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341122.26;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341139.12;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341155.37;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341171.9;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341188.42;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341205.06;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341221.6;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341238.51;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341254.98;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341271.48;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341287.83;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341304.4;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341320.93;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341337.66;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341354.32;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341370.63;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341387.28;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341403.95;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341420.58;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341437.27;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341453.9;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341470.6;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341487.26;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341503.93;objGrabbed;0;stim_left;;720.0313;460.9453;
1435053341520.47;objGrabbed;0;stim_left;;720.0313;460.9453;
