#Starting log sesion 08:58:29:604
%Timestamp;streamData
1434999509617.76;;
1434999510304.92;;
1434999510321.66;;
1434999512072.61;;
1434999512139.3;;
1434999512156.55;;
1434999512172.44;;
1434999512188.91;;
1434999512205.64;;
1434999512222.15;;
1434999512238.72;;
1434999512255.46;;
1434999512272.31;;
1434999512288.83;;
1434999512372.28;;
1434999512388.87;;
1434999512406.01;;
1434999512422.13;;
1434999512438.59;;
1434999512455.5;;
1434999512472.03;;
1434999512488.81;;
1434999512505.36;;
1434999512522.21;;
1434999512538.67;;
1434999512555.4;;
1434999512572.48;;
1434999512588.73;;
1434999512605.45;;
1434999512655.4;;
1434999512672.12;;
1434999512688.8;;
1434999512705.46;;
1434999512722.17;;
1434999512738.64;;
1434999512755.56;;
1434999512772.19;;
1434999512788.81;;
1434999512805.61;;
1434999512822.06;;
1434999512838.64;;
1434999512855.42;;
1434999512872.11;;
1434999512888.82;;
1434999512905.49;;
1434999512922.14;;
1434999512938.62;;
1434999512955.41;;
1434999512972.12;;
1434999512988.69;;
1434999513044.18;;
1434999513056.14;;
1434999513072.32;;
1434999513089.72;;
1434999513105.88;;
1434999513122.27;;
1434999513139.42;;
1434999513155.47;;
1434999513172.24;;
1434999513189.61;;
1434999513205.63;;
1434999513222.98;;
1434999513261.76;;
1434999513272.19;;
1434999513289.68;;
1434999513305.99;;
1434999513322.19;;
1434999513338.96;;
1434999513355.77;;
1434999513467.94;1;typeC;boy;2;1;;
1434999513489.28;1;typeC;boy;2;1;;
1434999513506.45;1;typeC;boy;2;1;;
1434999513522.23;1;typeC;boy;2;1;;
1434999513539.57;1;typeC;boy;2;1;;
1434999513556.46;1;typeC;boy;2;1;;
1434999513572.08;1;typeC;boy;2;1;;
1434999513589.87;1;typeC;boy;2;1;;
1434999513606.37;1;typeC;boy;2;1;;
1434999513623.06;1;typeC;boy;2;1;;
1434999513639.19;1;typeC;boy;2;1;;
1434999513655.6;1;typeC;boy;2;1;;
1434999513672.71;1;typeC;boy;2;1;;
1434999513722.17;1;typeC;boy;2;1;;
1434999513738.65;1;typeC;boy;2;1;;
1434999513755.48;1;typeC;boy;2;1;;
1434999513772.29;1;typeC;boy;2;1;;
1434999513788.68;1;typeC;boy;2;1;;
1434999513805.42;1;typeC;boy;2;1;;
1434999513822.52;1;typeC;boy;2;1;;
1434999513838.6;1;typeC;boy;2;1;;
1434999513855.54;1;typeC;boy;2;1;;
1434999513872.12;1;typeC;boy;2;1;;
1434999513888.74;1;typeC;boy;2;1;;
1434999513905.42;1;typeC;boy;2;1;;
1434999513922.09;1;typeC;boy;2;1;;
1434999513938.8;1;typeC;boy;2;1;;
1434999513955.39;1;typeC;boy;2;1;;
1434999513981.19;1;typeC;boy;2;1;;
1434999513988.76;1;typeC;boy;2;1;;
1434999514022.9;1;typeC;boy;2;1;;
1434999514039.64;1;typeC;boy;2;1;;
1434999514055.69;1;typeC;boy;2;1;;
1434999514072.18;1;typeC;boy;2;1;;
1434999514089.77;1;typeC;boy;2;1;;
1434999514106.37;1;typeC;boy;2;1;;
1434999514122.16;1;typeC;boy;2;1;;
1434999514139.58;1;typeC;boy;2;1;;
1434999514156.32;1;typeC;boy;2;1;;
1434999514172.34;1;typeC;boy;2;1;;
1434999514189.55;1;typeC;boy;2;1;;
1434999514206.18;1;typeC;boy;2;1;;
1434999514222.98;1;typeC;boy;2;1;;
1434999514238.9;1;typeC;boy;2;1;;
1434999514256.37;1;typeC;boy;2;1;;
1434999514272.44;1;typeC;boy;2;1;;
1434999514289.48;1;typeC;boy;2;1;;
1434999514306.34;1;typeC;boy;2;1;;
1434999514322.51;1;typeC;boy;2;1;;
1434999514339.42;1;typeC;boy;2;1;;
1434999514355.5;1;typeC;boy;2;1;;
1434999514372.97;1;typeC;boy;2;1;;
1434999514388.77;1;typeC;boy;2;1;;
1434999514405.57;1;typeC;boy;2;1;;
1434999514422.18;1;typeC;boy;2;1;;
1434999514439.58;1;typeC;boy;2;1;;
1434999514456.36;1;typeC;boy;2;1;;
1434999514472.57;1;typeC;boy;2;1;;
1434999514489.65;1;typeC;boy;2;1;;
1434999514505.41;1;typeC;boy;2;1;;
1434999514523.02;1;typeC;boy;2;1;;
1434999514539.18;1;typeC;boy;2;1;;
1434999514556.46;1;typeC;boy;2;1;;
1434999514573.06;1;typeC;boy;2;1;;
1434999514589.66;1;typeC;boy;2;1;;
1434999514606.32;1;typeC;boy;2;1;;
1434999514623.06;1;typeC;boy;2;1;;
1434999514639.56;1;typeC;boy;2;1;;
1434999514656.32;1;typeC;boy;2;1;;
1434999514672.51;1;typeC;boy;2;1;;
1434999514689.52;1;typeC;boy;2;1;;
1434999514705.88;1;typeC;boy;2;1;;
1434999514723.06;1;typeC;boy;2;1;;
1434999514738.69;1;typeC;boy;2;1;;
1434999514756.32;1;typeC;boy;2;1;;
1434999514772.39;1;typeC;boy;2;1;;
1434999514789.69;1;typeC;boy;2;1;;
1434999514805.41;1;typeC;boy;2;1;;
1434999514822.98;1;typeC;boy;2;1;;
1434999514838.79;1;typeC;boy;2;1;;
1434999514855.61;1;typeC;boy;2;1;;
1434999514873.06;1;typeC;boy;2;1;;
1434999514888.69;1;typeC;boy;2;1;;
1434999514905.51;1;typeC;boy;2;1;;
1434999514922.01;1;typeC;boy;2;1;;
1434999514938.84;1;typeC;boy;2;1;;
1434999514955.43;1;typeC;boy;2;1;;
1434999514972.09;1;typeC;boy;2;1;;
1434999514989.14;1;typeC;boy;2;1;;
1434999515005.63;1;typeC;boy;2;1;;
1434999515023.13;1;typeC;boy;2;1;;
1434999515038.61;1;typeC;boy;2;1;;
1434999515055.44;1;typeC;boy;2;1;;
1434999515072.47;1;typeC;boy;2;1;;
1434999515088.73;1;typeC;boy;2;1;;
1434999515122.71;1;typeC;boy;2;1;;
1434999515139.19;1;typeC;boy;2;1;;
1434999515156.39;1;typeC;boy;2;1;;
1434999515172.63;1;typeC;boy;2;1;;
1434999515188.86;1;typeC;boy;2;1;;
1434999515206.13;1;typeC;boy;2;1;;
1434999515222.78;1;typeC;boy;2;1;;
1434999515239.14;1;typeC;boy;2;1;;
1434999515255.5;1;typeC;boy;2;1;;
1434999515272.25;1;typeC;boy;2;1;;
1434999515289.38;1;typeC;boy;2;1;;
1434999515305.67;1;typeC;boy;2;1;;
1434999515322.98;1;typeC;boy;2;1;;
1434999515338.81;1;typeC;boy;2;1;;
1434999515356.29;1;typeC;boy;2;1;;
1434999515372.52;1;typeC;boy;2;1;;
1434999515389.38;1;typeC;boy;2;1;;
1434999515405.68;1;typeC;boy;2;1;;
1434999515422.23;1;typeC;boy;2;1;;
1434999515439.31;1;typeC;boy;2;1;;
1434999515455.87;1;typeC;boy;2;1;;
1434999515472.54;1;typeC;boy;2;1;;
1434999515489.29;1;typeC;boy;2;1;;
1434999515505.88;1;typeC;boy;2;1;;
1434999515522.63;1;typeC;boy;2;1;;
1434999515538.75;1;typeC;boy;2;1;;
1434999515555.94;1;typeC;boy;2;1;;
1434999515573.01;1;typeC;boy;2;1;;
1434999515588.88;1;typeC;boy;2;1;;
1434999515606.09;1;typeC;boy;2;1;;
1434999515622.57;1;typeC;boy;2;1;;
1434999515639.35;1;typeC;boy;2;1;;
1434999515656.12;1;typeC;boy;2;1;;
1434999515672.06;1;typeC;boy;2;1;;
1434999515689.66;1;typeC;boy;2;1;;
1434999515706.39;1;typeC;boy;2;1;;
1434999515723.1;1;typeC;boy;2;1;;
1434999515738.85;1;typeC;boy;2;1;;
1434999515757.44;1;typeC;boy;2;1;;
1434999515772.51;1;typeC;boy;2;1;;
1434999515789.53;1;typeC;boy;2;1;;
