#Starting log sesion 01:45:49:828
%Timestamp;streamData
1434973549839.2;;
1434973549841.28;;
1434973550172.14;;
1434973550520.96;;
1434973550547.16;;
1434973550567.06;;
1434973550611.41;;
1434973550631.12;;
1434973550662.97;;
1434973550699.75;;
1434973550731.02;;
1434973550767.54;;
1434973550799.14;;
1434973550831.03;;
1434973550867.62;;
1434973550899.2;;
1434973550931;;
1434973550967.42;;
1434973550999.38;;
1434973551031.21;;
1434973551067.46;;
1434973551099.33;;
1434973551130.97;;
1434973551167.35;;
1434973551199.29;;
1434973551230.96;;
1434973551267.36;;
1434973551299.14;;
1434973551330.95;;
1434973551367.89;;
1434973551399.11;;
1434973551435.42;;
1434973551467.25;;
1434973551499.08;;
1434973551535.15;;
1434973551567.29;;
1434973551599.13;;
1434973551647.33;;
1434973551667;;
1434973551699.29;;
1434973551735.82;;
1434973551767.5;;
1434973551799.19;;
1434973551835.46;;
1434973551867.87;;
1434973551899.15;;
1434973551935.41;;
1434973551967.19;;
1434973551999.06;;
1434973552035.56;;
1434973552067.24;;
1434973552103.53;;
1434973552135.52;;
1434973552167.23;;
1434973552203.64;;
1434973552235.26;;
1434973552267.29;;
1434973552303.05;;
1434973552335.3;;
1434973552367.62;;
1434973552403.7;;
1434973552435.2;;
1434973552467.2;;
1434973552503.46;;
1434973552535.36;;
1434973552567.09;;
1434973552603.1;;
1434973552635.29;;
1434973552667.13;;
1434973552703.54;;
1434973552735.37;;
1434973552767.12;;
1434973552803.44;;
1434973552835.19;;
1434973552871.8;;
1434973552903.37;;
1434973552935.23;;
1434973552971.59;;
1434973553003.38;;
1434973553035.31;;
1434973553071.22;;
1434973553103.48;;
1434973553135.18;;
1434973553171.62;;
1434973553203.57;;
1434973553235.13;;
1434973553271.4;;
1434973553303.51;;
1434973553339.64;;
1434973553371.55;;
1434973553403.31;;
1434973553435.04;;
1434973553471.49;;
1434973553503.22;;
1434973553539.76;;
1434973553571.4;;
1434973553603.24;;
1434973553639.5;;
1434973553671.34;;
1434973553703.34;;
1434973553739.61;;
1434973553771.44;;
1434973553803.32;;
1434973553839.74;;
1434973553871.58;;
1434973553903.35;;
1434973553939.58;;
1434973553971.33;;
1434973554003.25;;
1434973554039.78;;
1434973554071.38;;
1434973554103.27;;
1434973554139.58;;
1434973554171.32;;
1434973554207.88;;
1434973554239.67;;
1434973554271.25;;
1434973554307.55;;
1434973554339.47;;
1434973554371.42;;
1434973554407.31;;
1434973554439.47;;
1434973554471.32;;
1434973554507.72;;
1434973554539.64;;
1434973554571.26;;
1434973554607.64;;
1434973554639.36;;
1434973554671.22;;
1434973554707.86;;
1434973554739.41;;
1434973554771.2;;
1434973554807.59;;
1434973554839.61;;
1434973554875.88;;
1434973554907.58;;
1434973554939.45;;
1434973554975.71;;
1434973555007.54;;
1434973555039.53;;
1434973555075.76;;
1434973555107.56;;
1434973555139.38;;
1434973555175.66;;
1434973555207.96;;
1434973555239.36;;
1434973555275.66;;
1434973555307.53;;
1434973555339.31;;
1434973555375.81;;
1434973555407.5;;
1434973555439.37;;
1434973555475.61;;
1434973555507.64;;
1434973555539.53;;
1434973555575.58;;
1434973555607.47;;
1434973555643.78;;
1434973555675.51;;
1434973555707.56;;
1434973555743.85;;
1434973555775.56;;
1434973555807.62;;
1434973555843.78;;
1434973555875.8;;
1434973555907.51;;
1434973555943.79;;
1434973555975.51;;
1434973556007.43;;
1434973556043.88;;
1434973556075.51;;
1434973556107.68;;
1434973556143.67;;
1434973556175.41;;
1434973556212.52;;
1434973556243.67;;
1434973556275.45;;
1434973556311.93;;
1434973556343.63;;
1434973556375.75;;
