#Starting log sesion 12:57:29:590
%Timestamp;streamData
1434884249599.86;;
1434884249602.51;;
1434884250182.01;;
1434884250410.93;1;typeA;bearSprite;4;1;;
1434884250443.1;1;typeA;bearSprite;4;1;;
1434884250459.9;1;typeA;bearSprite;4;1;;
1434884250476.7;1;typeA;bearSprite;4;1;;
1434884250493.54;1;typeA;bearSprite;4;1;;
1434884250509.53;1;typeA;bearSprite;4;1;;
1434884250526.71;1;typeA;bearSprite;4;1;;
1434884250543.58;1;typeA;bearSprite;4;1;;
1434884250559.52;1;typeA;bearSprite;4;1;;
1434884250603.2;1;typeA;bearSprite;4;1;;
1434884250651.17;1;typeA;bearSprite;4;1;;
1434884250667.55;1;typeA;bearSprite;4;1;;
1434884250687.41;1;typeA;bearSprite;4;1;;
1434884250704.06;1;typeA;bearSprite;4;1;;
1434884250747.06;1;typeA;bearSprite;4;1;;
1434884250766.92;1;typeA;bearSprite;4;1;;
1434884250787.58;1;typeA;bearSprite;4;1;;
1434884250804.27;1;typeA;bearSprite;4;1;;
1434884250820.96;1;typeA;bearSprite;4;1;;
1434884250839.46;1;typeA;bearSprite;4;1;;
1434884250856.27;1;typeA;bearSprite;4;1;;
1434884250872.7;1;typeA;bearSprite;4;1;;
1434884250915.04;1;typeA;bearSprite;4;1;;
1434884250935.16;1;typeA;bearSprite;4;1;;
1434884250951.88;1;typeA;bearSprite;4;1;;
1434884250968.44;1;typeA;bearSprite;4;1;;
1434884250987.12;1;typeA;bearSprite;4;1;;
1434884251004;1;typeA;bearSprite;4;1;;
1434884251020.63;1;typeA;bearSprite;4;1;;
1434884251067.06;1;typeA;bearSprite;4;1;;
1434884251083.76;1;typeA;bearSprite;4;1;;
1434884251100.23;1;typeA;bearSprite;4;1;;
1434884251117.44;1;typeA;bearSprite;4;1;;
1434884251133.75;1;typeA;bearSprite;4;1;;
1434884251150.97;1;typeA;bearSprite;4;1;;
1434884251166.79;1;typeA;bearSprite;4;1;;
1434884251183.6;1;typeA;bearSprite;4;1;;
1434884251219.21;1;typeA;bearSprite;4;1;;
1434884251235.91;1;typeA;bearSprite;4;1;;
1434884251252.55;1;typeA;bearSprite;4;1;;
1434884251271.49;1;typeA;bearSprite;4;1;;
1434884251288.01;1;typeA;bearSprite;4;1;;
1434884251304.81;1;typeA;bearSprite;4;1;;
1434884251321.53;1;typeA;bearSprite;4;1;;
1434884251339.66;1;typeA;bearSprite;4;1;;
1434884251379.13;1;typeA;bearSprite;4;1;;
1434884251396.23;1;typeA;bearSprite;4;1;;
1434884251413.38;1;typeA;bearSprite;4;1;;
1434884251429.02;1;typeA;bearSprite;4;1;;
1434884251446.37;1;typeA;bearSprite;4;1;;
